"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
"se,1000,40,4,1,0"
