S130VC	2025-02-18 17:37:36
value unit [W]	time unit [ms]
wavelength	385.000nm
range	AUTO
3.562759E-04	86040
3.599653E-04	86340
3.736019E-04	86640
3.884918E-04	86940
3.878394E-04	87240
3.891832E-04	87540
3.905430E-04	87840
3.880791E-04	88140
3.882246E-04	88440
3.903678E-04	88740
3.893003E-04	89040
3.892064E-04	89340
3.896599E-04	89640
3.911102E-04	89940
3.909823E-04	90240
3.888606E-04	90540
3.896180E-04	90840
3.910881E-04	91140
3.903957E-04	91440
4.123531E-04	91740
4.198275E-04	92040
4.206796E-04	92340
4.202786E-04	92640
4.172356E-04	92940
4.171627E-04	93240
4.191483E-04	93542
4.203057E-04	93845
4.226592E-04	94142
4.196530E-04	94445
4.202878E-04	94742
4.224724E-04	95045
4.222929E-04	95355
4.205275E-04	95655
4.214956E-04	95955
4.203614E-04	96255
4.282805E-04	96555
4.500536E-04	96855
4.511103E-04	97155
4.528305E-04	97455
4.515764E-04	97755
4.512429E-04	98055
4.524107E-04	98355
4.513862E-04	98655
4.525871E-04	98955
4.519519E-04	99255
4.525132E-04	99555
4.538722E-04	99855
4.523696E-04	100155
4.510342E-04	100455
4.531378E-04	100755
4.500493E-04	101058
4.533221E-04	101358
4.649170E-04	101658
4.829863E-04	101958
4.830435E-04	102258
4.822884E-04	102558
4.821025E-04	102858
4.827170E-04	103158
4.826823E-04	103458
4.843615E-04	103758
4.812764E-04	104058
4.830723E-04	104358
4.835124E-04	104658
4.831072E-04	104958
4.818079E-04	105258
4.821186E-04	105558
4.822469E-04	105858
4.836705E-04	106158
4.833344E-04	106458
5.101736E-04	106758
5.143971E-04	107058
5.140930E-04	107358
5.117120E-04	107658
5.142370E-04	107958
5.159359E-04	108258
5.157614E-04	108560
5.125277E-04	108860
5.129541E-04	109160
5.150512E-04	109460
5.130231E-04	109760
5.139748E-04	110060
5.132278E-04	110360
5.134738E-04	110660
5.147219E-04	110960
5.134313E-04	111260
5.208817E-04	111560
5.449245E-04	111860
5.440107E-04	112160
5.453525E-04	112460
5.451943E-04	112760
5.458226E-04	113060
5.467257E-04	113360
5.452784E-04	113660
5.462309E-04	113960
5.462388E-04	114260
5.462099E-04	114560
5.447408E-04	114860
5.457780E-04	115160
5.453613E-04	115460
5.465167E-04	115762
5.427850E-04	116062
5.442229E-04	116362
5.642232E-04	116662
5.752402E-04	116962
5.760398E-04	117262
5.763778E-04	117562
5.747796E-04	117862
5.798388E-04	118162
5.752348E-04	118462
5.772111E-04	118762
5.808090E-04	119062
5.758819E-04	119362
5.785456E-04	119662
5.784449E-04	119962
5.768994E-04	120262
5.793306E-04	120562
5.772924E-04	120862
5.779492E-04	121162
5.789381E-04	121462
6.028987E-04	121762
6.060813E-04	122062
6.078926E-04	122362
6.052537E-04	122662
6.067660E-04	122962
6.065978E-04	123265
6.052690E-04	123565
6.078790E-04	123865
6.060688E-04	124165
6.079705E-04	124465
6.074383E-04	124765
6.054265E-04	125078
6.066562E-04	125378
6.050735E-04	125678
6.060909E-04	125978
6.070376E-04	126278
6.149004E-04	126578
6.366046E-04	126878
6.385959E-04	127178
6.399182E-04	127478
6.391770E-04	127778
6.387525E-04	128078
6.384011E-04	128378
6.370714E-04	128678
6.385557E-04	128978
6.368480E-04	129278
6.368163E-04	129578
6.378261E-04	129878
6.358349E-04	130178
6.353100E-04	130480
6.383325E-04	130780
6.372366E-04	131080
6.390585E-04	131380
6.560950E-04	131680
6.689323E-04	131980
6.719284E-04	132280
6.693584E-04	132580
6.692884E-04	132880
6.710170E-04	133180
6.681223E-04	133480
6.703480E-04	133780
6.674065E-04	134080
6.663425E-04	134380
6.685518E-04	134680
6.664058E-04	134980
6.665160E-04	135280
6.673326E-04	135580
6.655149E-04	135880
6.676369E-04	136180
6.652862E-04	136480
6.945107E-04	136780
7.011042E-04	137080
6.988480E-04	137380
6.989453E-04	137683
7.021537E-04	137983
6.980454E-04	138283
7.004850E-04	138583
6.984050E-04	138883
6.977667E-04	139183
6.988083E-04	139483
6.985835E-04	139783
6.987828E-04	140083
7.002890E-04	140383
6.957378E-04	140683
6.990817E-04	140983
6.978715E-04	141283
7.062083E-04	141583
7.330291E-04	141883
7.272249E-04	142183
7.297883E-04	142483
7.315734E-04	142783
