S121C	2025-05-22 17:33:49
-1.888937E-10	79785
-4.636783E-11	80085
-1.417124E-10	80386
1.289554E-10	80686
1.701462E-09	80986
1.641647E-09	81286
2.430454E-09	81586
2.803668E-09	81886
-5.149699E-11	82187
2.714457E-09	82487
3.348112E-09	82787
3.438332E-09	83087
3.190552E-09	83387
3.598963E-09	83687
3.703892E-09	83987
2.556556E-09	84287
1.743490E-09	84587
2.089704E-09	84887
1.646774E-09	85187
1.670700E-09	85487
2.090729E-09	85787
1.687097E-09	86087
1.795776E-09	86387
1.831319E-09	86687
1.439658E-09	86987
1.124885E-09	87287
7.680716E-10	87587
5.718171E-11	87887
-1.424887E-11	88187
-8.875126E-11	88487
-3.437208E-10	88787
-3.197769E-10	89087
-2.213607E-10	89387
1.620996E-10	89688
-2.015162E-10	89988
8.535123E-10	90288
1.111896E-09	90588
2.600307E-09	90888
3.504628E-09	91188
1.152534E-08	91494
5.848452E-09	92022
5.558336E-09	92322
8.715406E-09	92622
4.920871E-09	92921
3.973090E-09	93222
4.300244E-09	93522
5.990082E-09	93822
4.310367E-09	94122
3.335588E-09	94422
8.863829E-09	94722
6.006967E-09	95022
7.342609E-09	95321
3.939342E-09	95622
7.184121E-09	95922
5.703364E-09	96222
2.768938E-09	96521
3.156819E-09	96822
-2.431114E-10	97121
7.976752E-09	97422
6.890666E-09	97723
5.575206E-09	98023
3.885360E-09	98323
6.367856E-09	98623
-1.113278E-09	98923
2.755418E-09	99223
2.030281E-09	99523
7.352752E-09	99823
2.546323E-09	100123
4.387918E-09	100423
3.733614E-09	100723
1.098203E-08	101023
1.379289E-09	101323
9.747517E-09	101623
5.497660E-09	101923
5.355968E-09	102223
4.698252E-09	102523
1.038164E-08	102823
9.170768E-09	103123
1.205465E-08	103423
6.003582E-09	103723
7.652924E-09	104023
5.956367E-09	104323
1.065148E-08	104623
1.225366E-08	104923
3.568299E-09	105224
9.943171E-09	105524
7.980119E-09	105824
9.204506E-09	106124
6.229589E-09	106424
8.212834E-09	106724
8.216188E-09	107024
6.806335E-09	107324
2.006676E-09	107624
7.491020E-09	107924
7.797985E-09	108224
7.015443E-09	108524
7.359478E-09	108824
7.518055E-09	109124
7.069426E-09	109424
7.082906E-09	109724
8.502922E-09	110024
1.151493E-08	110324
3.713374E-09	110624
5.659520E-09	110924
9.390026E-09	111224
1.207148E-08	111524
9.282058E-09	111824
8.890812E-09	112124
1.162625E-08	112426
1.050645E-08	112726
5.730390E-09	113026
8.415234E-09	113326
6.131753E-09	113626
8.442168E-09	113926
6.229572E-09	114226
9.042567E-09	114526
9.997132E-09	114826
9.437218E-09	115126
6.455591E-09	115426
1.071895E-08	115726
8.047565E-09	116026
1.147450E-08	116326
1.253359E-08	116626
1.089769E-08	116926
6.947996E-09	117226
1.282029E-08	117526
6.991830E-09	117826
1.039513E-08	118126
1.125186E-08	118426
1.329590E-08	118726
6.539882E-09	119026
1.325877E-08	119326
8.654695E-09	119628
8.772767E-09	119928
8.695193E-09	120228
9.781219E-09	120528
1.270560E-08	120828
1.617633E-08	121128
3.362561E-09	121434
1.176456E-08	121734
1.394011E-08	122034
1.170384E-08	122334
8.671581E-09	122634
1.320817E-08	122934
1.603469E-08	123234
1.302944E-08	123534
1.055705E-08	123834
1.426052E-08	124134
1.397382E-08	124434
1.532301E-08	124734
8.836850E-09	125034
1.277981E-08	125334
1.074929E-08	125634
1.668230E-08	125934
1.260439E-08	126234
1.626403E-08	126534
1.082015E-08	126834
9.949887E-09	127136
1.282029E-08	127436
1.598745E-08	127736
1.583568E-08	128036
1.497557E-08	128336
1.791003E-08	128636
1.186573E-08	128936
1.701284E-08	129236
1.224350E-08	129536
1.330262E-08	129836
1.321152E-08	130136
1.566703E-08	130436
1.083699E-08	130736
1.640233E-08	131036
1.591326E-08	131336
1.791002E-08	131636
1.976849E-08	131936
1.721522E-08	132236
1.707355E-08	132536
1.295857E-08	132836
1.589305E-08	133136
2.204525E-08	133436
1.441567E-08	133736
1.886455E-08	134036
1.599082E-08	134337
1.382540E-08	134637
1.514084E-08	134937
1.750529E-08	135237
1.891518E-08	135537
1.820347E-08	135837
1.233121E-08	136137
1.769755E-08	136437
1.439546E-08	136737
1.598073E-08	137037
1.384902E-08	137337
1.668568E-08	137637
1.076954E-08	137937
1.714102E-08	138237
1.926600E-08	138537
1.985286E-08	138837
1.200741E-08	139137
1.502616E-08	139437
1.218277E-08	139737
1.914789E-08	140037
1.712414E-08	140337
1.750528E-08	140637
2.054767E-08	140937
1.836877E-08	141237
2.374183E-08	141538
2.428488E-08	141838
1.771779E-08	142138
1.968084E-08	142438
2.127286E-08	142738
2.249048E-08	143038
2.024744E-08	143338
2.333371E-08	143638
2.166411E-08	143938
2.643007E-08	144238
1.756262E-08	144538
2.224426E-08	144838
2.547891E-08	145138
2.374185E-08	145438
2.176193E-08	145738
2.425114E-08	146038
2.231509E-08	146338
2.043637E-08	146638
2.302003E-08	146938
2.228136E-08	147238
1.961001E-08	147538
2.107723E-08	147838
2.156293E-08	148138
2.025424E-08	148438
2.252758E-08	148738
1.979214E-08	149040
2.507751E-08	149340
1.783584E-08	149640
2.059151E-08	149940
2.166073E-08	150240
2.222065E-08	150540
2.172485E-08	150845
2.659199E-08	151145
2.594101E-08	151445
2.242640E-08	151745
2.490550E-08	152045
2.560371E-08	152345
2.603207E-08	152645
2.908119E-08	152945
2.441643E-08	153245
2.430175E-08	153545
2.854155E-08	153845
2.862927E-08	154145
2.406562E-08	154445
2.752629E-08	154745
2.348889E-08	155045
2.492911E-08	155345
2.564756E-08	155645
2.626142E-08	155945
2.591062E-08	156247
2.739471E-08	156547
2.807944E-08	156847
2.584319E-08	157147
2.223074E-08	157447
2.410275E-08	157747
2.141451E-08	158047
2.423434E-08	158347
2.113120E-08	158647
2.306052E-08	158947
2.245339E-08	159247
2.193057E-08	159547
2.042623E-08	159847
2.655488E-08	160147
2.610292E-08	160447
2.344842E-08	160747
3.082501E-08	161047
3.208649E-08	161347
2.595445E-08	161647
3.049446E-08	161947
2.639295E-08	162247
2.748918E-08	162547
3.036290E-08	162847
3.052822E-08	163147
2.933085E-08	163447
2.528662E-08	163748
3.104084E-08	164048
3.147938E-08	164348
3.294657E-08	164648
3.296007E-08	164948
2.756674E-08	165248
3.274081E-08	165548
2.681461E-08	165848
3.297356E-08	166148
3.041691E-08	166448
2.877766E-08	166748
3.210334E-08	167048
2.598820E-08	167348
2.589040E-08	167648
3.236303E-08	167948
2.851116E-08	168248
3.389099E-08	168548
3.059567E-08	168848
3.120954E-08	169148
2.989411E-08	169448
3.098020E-08	169748
2.698321E-08	170048
3.178970E-08	170348
2.698324E-08	170648
3.301742E-08	170949
3.512885E-08	171249
3.728078E-08	171549
3.699414E-08	171849
3.882564E-08	172149
3.429238E-08	172449
3.591816E-08	172749
3.636677E-08	173049
3.801608E-08	173349
3.330747E-08	173649
3.287912E-08	173949
3.482191E-08	174249
3.544258E-08	174549
3.897738E-08	174849
3.191786E-08	175149
3.552015E-08	175449
3.482531E-08	175749
3.577652E-08	176049
3.297357E-08	176349
3.477474E-08	176649
3.608345E-08	176949
3.496023E-08	177249
3.395512E-08	177549
3.494000E-08	177849
3.424519E-08	178152
3.508166E-08	178452
3.461958E-08	178752
3.345255E-08	179052
3.163117E-08	179352
3.326703E-08	179652
3.866370E-08	179952
3.781373E-08	180258
3.829269E-08	180558
3.991171E-08	180858
4.091007E-08	181158
3.910217E-08	181458
4.189161E-08	181758
3.699412E-08	182058
3.936190E-08	182358
4.247845E-08	182658
3.868735E-08	182958
3.614754E-08	183258
4.104836E-08	183558
4.028946E-08	183858
4.189836E-08	184158
3.824885E-08	184458
3.971945E-08	184758
3.723357E-08	185058
3.920675E-08	185358
3.902796E-08	185660
4.141263E-08	185960
3.757092E-08	186260
3.859966E-08	186560
4.031982E-08	186860
3.836348E-08	187160
3.770578E-08	187460
3.936526E-08	187760
3.954066E-08	188060
3.722687E-08	188360
3.183012E-08	188660
4.010391E-08	188960
4.050870E-08	189260
4.324081E-08	189560
3.347618E-08	189860
4.075495E-08	190160
3.506138E-08	190460
3.769565E-08	190760
4.502843E-08	191060
4.648894E-08	191360
4.083254E-08	191660
4.426277E-08	191960
4.496776E-08	192260
4.420884E-08	192560
3.961827E-08	192861
4.391877E-08	193161
4.342293E-08	193461
4.099105E-08	193761
4.465402E-08	194061
4.715675E-08	194361
4.600997E-08	194661
4.622926E-08	194961
4.094712E-08	195261
4.434033E-08	195561
4.268425E-08	195861
5.206779E-08	196161
4.580422E-08	196461
4.703867E-08	196761
4.858348E-08	197061
4.813828E-08	197361
4.549054E-08	197661
4.179046E-08	197961
4.615499E-08	198261
4.548045E-08	198561
4.468780E-08	198861
4.467766E-08	199161
4.892752E-08	199461
4.607739E-08	199761
4.462709E-08	200061
3.985436E-08	200362
4.707919E-08	200662
4.234021E-08	200962
5.032734E-08	201262
5.058703E-08	201562
4.809781E-08	201862
4.941999E-08	202162
5.107612E-08	202462
4.896467E-08	202762
5.060054E-08	203062
4.540961E-08	203362
5.381158E-08	203662
4.886349E-08	203962
4.873869E-08	204262
4.802694E-08	204562
4.365565E-08	204862
4.943005E-08	205162
4.963245E-08	205462
4.722756E-08	205762
5.391278E-08	206062
4.901529E-08	206362
4.577047E-08	206662
4.915686E-08	206962
4.878592E-08	207262
5.214199E-08	207564
4.605383E-08	207864
4.819900E-08	208164
4.835078E-08	208464
4.509589E-08	208764
4.793926E-08	209064
5.375757E-08	209364
5.690457E-08	209670
4.806408E-08	209970
5.211499E-08	210270
4.496099E-08	210570
5.375083E-08	210870
5.131901E-08	211170
5.317750E-08	211470
4.963587E-08	211770
5.554525E-08	212070
5.128528E-08	212370
5.457052E-08	212670
5.158209E-08	212970
5.117390E-08	213270
5.489429E-08	213570
5.473910E-08	213870
5.358229E-08	214170
5.366656E-08	214470
5.205763E-08	214771
5.556554E-08	215071
5.088047E-08	215371
5.668531E-08	215671
5.546425E-08	215971
5.762301E-08	216271
5.386551E-08	216571
5.164282E-08	216871
5.028019E-08	217171
5.060724E-08	217471
5.523150E-08	217771
5.273223E-08	218071
5.606472E-08	218371
5.467171E-08	218671
5.256024E-08	218971
5.479652E-08	219271
5.441871E-08	219571
5.699902E-08	219871
5.294481E-08	220171
5.558572E-08	220471
5.386216E-08	220771
6.258793E-08	221071
6.421026E-08	221371
6.261497E-08	221671
6.053380E-08	221971
5.980529E-08	222272
6.107010E-08	222572
6.177170E-08	222872
5.737339E-08	223172
5.577125E-08	223472
5.916106E-08	223772
6.046634E-08	224072
5.802778E-08	224372
6.014593E-08	224672
5.970409E-08	224972
5.555537E-08	225272
5.808168E-08	225572
5.985581E-08	225872
5.869552E-08	226172
6.270936E-08	226472
6.178183E-08	226772
5.997060E-08	227072
5.980529E-08	227372
5.791304E-08	227672
5.588929E-08	227972
5.608157E-08	228272
5.995704E-08	228572
5.706643E-08	228872
5.833804E-08	229172
5.688428E-08	229474
5.828403E-08	229774
5.859103E-08	230074
6.388990E-08	230374
5.769381E-08	230674
6.599127E-08	230974
6.366394E-08	231274
6.700653E-08	231574
6.352570E-08	231874
6.655786E-08	232174
6.334344E-08	232474
6.584278E-08	232774
6.752929E-08	233074
6.651404E-08	233374
6.263851E-08	233674
7.178924E-08	233974
6.459486E-08	234274
6.619363E-08	234574
6.950585E-08	234874
6.517158E-08	235174
6.489837E-08	235474
6.399442E-08	235774
6.741804E-08	236074
6.610591E-08	236374
5.809858E-08	236676
6.970151E-08	236976
6.539428E-08	237276
6.619030E-08	237576
6.581248E-08	237876
6.965764E-08	238176
6.773845E-08	238476
6.541107E-08	238776
4.942674E-08	239083
6.748883E-08	239383
6.385959E-08	239683
6.389330E-08	239983
6.623404E-08	240283
6.768439E-08	240583
6.745844E-08	240883
6.966096E-08	241183
7.343867E-08	241483
7.714215E-08	241783
7.237622E-08	242083
7.530397E-08	242383
7.002861E-08	242683
7.005227E-08	242983
7.101693E-08	243283
7.356009E-08	243583
6.982965E-08	243883
7.418413E-08	244184
6.786325E-08	244484
7.207940E-08	244784
6.688504E-08	245084
6.886840E-08	245384
6.968798E-08	245684
7.134405E-08	245984
7.348589E-08	246284
6.791036E-08	246584
6.853443E-08	246884
7.126992E-08	247184
7.064590E-08	247484
6.985996E-08	247784
6.922587E-08	248084
6.656126E-08	248384
7.010620E-08	248684
7.211648E-08	248984
7.095626E-08	249284
6.851086E-08	249584
6.308372E-08	249884
7.139133E-08	250184
6.550890E-08	250484
6.764395E-08	250784
7.309125E-08	251084
7.379624E-08	251385
7.038282E-08	251685
7.346566E-08	251985
7.717259E-08	252285
7.509138E-08	252585
7.383667E-08	252885
7.025127E-08	253185
7.330711E-08	253485
7.510830E-08	253785
7.448431E-08	254085
7.110123E-08	254385
7.511841E-08	254685
7.237962E-08	254985
8.009684E-08	255285
6.874021E-08	255585
7.631908E-08	255885
7.649116E-08	256185
7.661258E-08	256485
7.688244E-08	256785
7.593802E-08	257085
7.466984E-08	257385
7.298336E-08	257685
7.524318E-08	257985
7.592106E-08	258285
7.613031E-08	258585
7.379619E-08	258887
7.944248E-08	259187
7.685213E-08	259487
7.747616E-08	259787
7.664632E-08	260087
7.522628E-08	260387
7.439659E-08	260687
8.282887E-08	260987
8.475492E-08	261287
8.297057E-08	261587
7.763128E-08	261887
8.389479E-08	262187
8.764547E-08	262487
7.750985E-08	262787
8.463350E-08	263087
8.085581E-08	263387
8.017786E-08	263687
7.976303E-08	263987
8.113230E-08	264287
8.052523E-08	264587
8.107161E-08	264887
7.979326E-08	265187
7.907149E-08	265487
8.248489E-08	265787
8.675153E-08	266088
8.073430E-08	266388
8.267045E-08	266688
7.966175E-08	266988
8.073094E-08	267288
8.217797E-08	267588
7.996535E-08	267888
8.686641E-08	268188
7.142496E-08	268493
8.554750E-08	268793
7.944248E-08	269093
8.474471E-08	269393
8.017788E-08	269693
8.473126E-08	269993
8.025202E-08	270293
8.184740E-08	270593
8.286950E-08	270893
8.616811E-08	271193
8.836383E-08	271493
8.810757E-08	271793
8.489981E-08	272093
9.101506E-08	272393
8.434682E-08	272693
8.742972E-08	272993
8.539231E-08	273295
8.779391E-08	273595
8.902164E-08	273895
8.319320E-08	274195
8.953103E-08	274495
8.678875E-08	274795
8.553066E-08	275095
8.560490E-08	275395
7.973934E-08	275695
9.061370E-08	275995
8.498422E-08	276295
8.726093E-08	276595
8.552723E-08	276895
8.387117E-08	277195
9.128487E-08	277495
8.763870E-08	277795
8.407696E-08	278095
8.611417E-08	278395
8.207336E-08	278695
8.580721E-08	278995
8.691019E-08	279295
8.852581E-08	279595
8.217462E-08	279895
9.039451E-08	280195
8.426245E-08	280495
8.988849E-08	280796
9.131521E-08	281098
9.472866E-08	281396
9.356495E-08	281698
9.199658E-08	281996
8.956130E-08	282299
9.080593E-08	282596
8.912291E-08	282898
9.557525E-08	283197
9.443851E-08	283498
9.188529E-08	283796
9.418892E-08	284098
8.962885E-08	284396
9.399335E-08	284698
9.246870E-08	284996
9.574061E-08	285298
9.607442E-08	285596
9.457012E-08	285898
8.933875E-08	286197
9.574055E-08	286498
9.184812E-08	286796
9.141982E-08	287098
9.373358E-08	287396
9.826685E-08	287698
8.772302E-08	287997
9.085647E-08	288298
8.799960E-08	288597
9.552128E-08	288898
9.377749E-08	289197
9.263410E-08	289498
9.242838E-08	289797
9.245537E-08	290098
8.999317E-08	290397
8.877205E-08	290698
9.831399E-08	290997
9.667812E-08	291298
9.816224E-08	291597
9.455335E-08	291898
9.916405E-08	292197
1.022941E-07	292498
9.183132E-08	292797
9.741691E-08	293098
9.416535E-08	293397
9.720438E-08	293698
9.832756E-08	293997
9.705262E-08	294298
9.331531E-08	294597
9.840842E-08	294898
1.028879E-07	295200
9.489393E-08	295500
9.689072E-08	295800
9.567982E-08	296100
9.557191E-08	296400
9.478596E-08	296700
9.780482E-08	297000
9.665795E-08	297300
1.004727E-07	297600
9.780141E-08	297906
9.969021E-08	298206
9.523124E-08	298506
9.412487E-08	298806
9.602718E-08	299106
9.126799E-08	299406
9.993644E-08	299706
9.407758E-08	300006
9.471848E-08	300306
9.546054E-08	300606
1.016027E-07	300906
1.008573E-07	301206
1.021591E-07	301506
1.014105E-07	301806
9.551125E-08	302106
1.074851E-07	302406
9.768004E-08	302708
1.012452E-07	303008
1.010968E-07	303308
9.648596E-08	303608
1.057616E-07	303908
1.018590E-07	304208
1.008337E-07	304508
1.066116E-07	304808
9.989941E-08	305108
1.041492E-07	305408
1.019974E-07	305708
9.956201E-08	306008
1.053500E-07	306308
1.022099E-07	306608
9.960582E-08	306908
1.009179E-07	307208
1.027866E-07	307508
1.028068E-07	307808
1.009416E-07	308108
1.059740E-07	308408
1.020379E-07	308708
1.019265E-07	309008
1.075627E-07	309308
1.039065E-07	309608
9.889413E-08	309909
1.048070E-07	310209
1.026752E-07	310509
1.032352E-07	310809
1.060617E-07	311109
1.077448E-07	311409
1.035050E-07	311709
1.078156E-07	312009
1.078460E-07	312309
1.083890E-07	312609
1.070264E-07	312909
1.094245E-07	313209
1.055423E-07	313509
1.067565E-07	313809
1.078089E-07	314109
1.058796E-07	314409
1.086522E-07	314709
1.095561E-07	315009
1.044561E-07	315309
1.085610E-07	315609
1.056806E-07	315909
1.038930E-07	316209
1.109357E-07	316509
1.059370E-07	316809
1.066116E-07	317109
1.088579E-07	317410
1.052995E-07	317710
1.031643E-07	318010
1.091547E-07	318310
1.066891E-07	318610
1.083553E-07	318910
1.112526E-07	319210
1.084565E-07	319510
1.073569E-07	319810
1.101126E-07	320110
1.065879E-07	320410
1.112223E-07	320710
1.113909E-07	321010
1.170473E-07	321310
1.064361E-07	321610
1.140455E-07	321910
1.138801E-07	322210
1.132156E-07	322510
1.149292E-07	322810
1.110975E-07	323110
1.151316E-07	323410
1.126996E-07	323710
1.119103E-07	324010
1.119980E-07	324310
1.120217E-07	324612
1.099034E-07	324912
1.156105E-07	325212
1.096808E-07	325512
1.106421E-07	325812
1.175769E-07	326112
1.112627E-07	326412
1.112931E-07	326712
1.085137E-07	327012
1.214018E-07	327318
1.112256E-07	327618
1.090704E-07	327918
1.129155E-07	328218
1.138498E-07	328518
1.123860E-07	328818
1.132360E-07	329118
1.134451E-07	329418
1.134113E-07	329718
1.116810E-07	330018
1.123252E-07	330318
1.127839E-07	330618
1.196782E-07	330918
1.203225E-07	331218
1.211354E-07	331518
1.171520E-07	331819
1.197154E-07	332119
1.134654E-07	332419
1.160220E-07	332719
1.138161E-07	333019
1.158905E-07	333319
1.174452E-07	333619
1.172936E-07	333919
1.144772E-07	334219
1.191757E-07	334519
1.209836E-07	334819
1.189025E-07	335119
1.171688E-07	335419
1.233176E-07	335719
1.139882E-07	336019
1.189430E-07	336319
1.203866E-07	336619
1.153609E-07	336919
1.208319E-07	337219
1.193545E-07	337519
1.177422E-07	337819
1.203394E-07	338119
1.144670E-07	338419
1.174589E-07	338719
1.158770E-07	339019
1.196345E-07	339320
1.172328E-07	339620
1.171250E-07	339920
1.130437E-07	340220
1.164537E-07	340520
1.196074E-07	340820
1.214592E-07	341120
1.240564E-07	341420
1.257158E-07	341720
1.195467E-07	342020
1.268423E-07	342320
1.206260E-07	342620
1.236887E-07	342920
1.280600E-07	343220
1.221472E-07	343520
1.197323E-07	343820
1.232367E-07	344120
1.224845E-07	344420
1.185786E-07	344720
1.208790E-07	345020
1.190678E-07	345320
1.202144E-07	345620
1.216379E-07	345920
1.221135E-07	346220
1.220664E-07	346522
1.195096E-07	346822
1.177590E-07	347122
1.269705E-07	347422
1.236279E-07	347722
1.266298E-07	348022
1.211523E-07	348322
1.254831E-07	348622
1.264343E-07	348922
1.217662E-07	349222
1.245117E-07	349522
1.257800E-07	349822
1.258777E-07	350122
1.254832E-07	350422
1.227105E-07	350722
1.275911E-07	351022
1.267512E-07	351322
1.312507E-07	351622
1.297666E-07	351922
1.233075E-07	352222
1.273483E-07	352522
1.305122E-07	352822
1.254696E-07	353122
1.272909E-07	353422
1.324921E-07	353722
1.245961E-07	354024
1.297465E-07	354324
1.310416E-07	354624
1.279082E-07	354924
1.339425E-07	355224
1.283737E-07	355524
1.305257E-07	355824
1.315713E-07	356124
1.245723E-07	356424
1.414708E-07	356731
1.203865E-07	357031
1.272472E-07	357331
1.280330E-07	357631
1.275911E-07	357931
1.310653E-07	358231
1.268626E-07	358531
1.266940E-07	358831
1.338210E-07	359131
1.270852E-07	359431
1.290213E-07	359731
1.263128E-07	360031
1.327753E-07	360331
1.280904E-07	360631
1.334566E-07	360931
1.387016E-07	361233
1.301074E-07	361533
1.298982E-07	361833
1.337704E-07	362133
1.280702E-07	362433
1.340774E-07	362733
1.309439E-07	363033
1.317196E-07	363333
1.370759E-07	363633
1.337771E-07	363933
1.370422E-07	364233
1.275102E-07	364533
1.301647E-07	364833
1.339829E-07	365133
1.278611E-07	365433
1.303839E-07	365733
1.298646E-07	366033
1.342628E-07	366333
1.304378E-07	366633
1.286942E-07	366933
1.350049E-07	367233
1.368836E-07	367533
1.302963E-07	367833
1.291597E-07	368133
1.283097E-07	368434
1.348935E-07	368734
1.341650E-07	369034
1.294801E-07	369334
1.310484E-07	369634
1.371501E-07	369934
1.343842E-07	370234
1.306841E-07	370534
1.316791E-07	370834
1.392412E-07	371134
1.360573E-07	371434
1.394469E-07	371734
1.377843E-07	372034
1.344955E-07	372334
1.388164E-07	372634
1.374031E-07	372934
1.386039E-07	373234
1.400879E-07	373534
1.377166E-07	373834
1.406409E-07	374134
1.432145E-07	374434
1.417371E-07	374734
1.377201E-07	375034
1.410728E-07	375334
1.353051E-07	375634
1.374233E-07	375935
1.414405E-07	376235
1.398553E-07	376535
