S121C	2025-05-23 11:03:53
2.262248E-07	83099
2.267677E-07	83399
2.266203E-07	83699
2.266509E-07	84000
2.266772E-07	84300
2.266594E-07	84600
2.269878E-07	84900
2.267093E-07	85200
2.268969E-07	85500
2.267503E-07	85800
2.267226E-07	86100
2.263860E-07	86400
2.267459E-07	86700
2.273122E-07	87000
2.271874E-07	87300
2.274235E-07	87600
2.270422E-07	87900
2.272844E-07	88200
2.273597E-07	88500
2.358096E-07	88800
2.687082E-07	89100
2.695468E-07	89400
2.696039E-07	89700
2.693216E-07	90000
2.692096E-07	90300
2.694780E-07	90600
2.694182E-07	90900
2.694270E-07	91200
2.694607E-07	91500
2.696799E-07	91801
2.694341E-07	92101
2.693633E-07	92401
2.691741E-07	92701
2.691696E-07	93001
2.695552E-07	93301
2.682209E-07	93607
2.695039E-07	93907
2.693263E-07	94207
2.692473E-07	94507
2.695819E-07	94807
2.688634E-07	95107
2.699317E-07	95407
2.693557E-07	95707
2.696078E-07	96007
2.692882E-07	96307
2.695324E-07	96607
2.695869E-07	96907
2.696067E-07	97207
2.696873E-07	97507
2.700388E-07	97807
2.692356E-07	98107
2.695863E-07	98407
2.692564E-07	98707
3.106737E-07	99007
3.160243E-07	99307
3.163794E-07	99608
3.162222E-07	99908
3.166435E-07	100208
3.163171E-07	100508
3.165176E-07	100808
3.162216E-07	101108
3.162791E-07	101408
3.162208E-07	101708
3.167933E-07	102008
3.162917E-07	102308
3.164017E-07	102608
3.167610E-07	102908
3.162951E-07	103208
3.167802E-07	103508
3.167626E-07	103808
3.167544E-07	104108
3.166536E-07	104408
3.163010E-07	104708
3.166517E-07	105008
3.172029E-07	105308
3.162290E-07	105608
3.163682E-07	105908
3.167339E-07	106208
3.166477E-07	106508
3.167182E-07	106810
3.163294E-07	107110
3.166048E-07	107410
3.162520E-07	107710
3.165261E-07	108010
3.164265E-07	108310
3.164898E-07	108610
3.374145E-07	108910
3.554386E-07	109210
3.553473E-07	109510
3.554480E-07	109810
3.555580E-07	110110
3.554322E-07	110410
3.556133E-07	110710
3.552573E-07	111010
3.552886E-07	111310
3.555850E-07	111610
3.555525E-07	111910
3.557857E-07	112210
3.556735E-07	112510
3.556747E-07	112810
3.558885E-07	113110
3.555510E-07	113410
3.558581E-07	113710
3.552892E-07	114011
3.555384E-07	114311
3.559304E-07	114611
3.559435E-07	114911
3.559784E-07	115211
3.562825E-07	115511
3.560233E-07	115811
3.559070E-07	116111
3.560468E-07	116411
3.563418E-07	116711
3.564110E-07	117011
3.559536E-07	117311
3.557639E-07	117611
3.558332E-07	117911
3.562313E-07	118211
3.557849E-07	118511
3.667564E-07	118811
4.024968E-07	119111
4.031936E-07	119411
4.028226E-07	119711
4.031969E-07	120011
4.034683E-07	120311
4.037217E-07	120611
4.039738E-07	120911
4.040585E-07	121211
4.034077E-07	121514
4.039502E-07	121814
4.040510E-07	122114
4.038695E-07	122414
4.041115E-07	122714
4.041826E-07	123014
4.038596E-07	123320
4.042565E-07	123622
4.041792E-07	123922
4.041812E-07	124222
4.043515E-07	124522
4.040238E-07	124822
4.047003E-07	125122
4.044323E-07	125422
4.041972E-07	125722
4.038563E-07	126022
4.039143E-07	126322
4.035097E-07	126622
4.037184E-07	126922
4.038172E-07	127222
4.040079E-07	127522
4.032614E-07	127822
4.039395E-07	128122
4.037959E-07	128422
4.036309E-07	128723
4.468517E-07	129023
4.511255E-07	129323
4.516031E-07	129623
4.518192E-07	129923
4.515896E-07	130223
4.519963E-07	130523
4.522155E-07	130823
4.523518E-07	131123
4.526056E-07	131423
4.519628E-07	131723
4.516640E-07	132023
4.513103E-07	132323
4.515108E-07	132623
4.513345E-07	132923
4.513793E-07	133223
4.511428E-07	133523
4.511730E-07	133823
4.514914E-07	134123
4.512350E-07	134423
4.518574E-07	134723
4.518301E-07	135023
4.520615E-07	135323
4.515311E-07	135623
4.517637E-07	135923
4.513992E-07	136224
4.511502E-07	136524
4.515438E-07	136824
4.522611E-07	137124
4.518404E-07	137424
4.522499E-07	137724
4.520255E-07	138024
4.521038E-07	138324
4.522801E-07	138624
4.743395E-07	138924
4.913049E-07	139224
4.917617E-07	139524
4.918030E-07	139824
4.917273E-07	140124
4.918962E-07	140424
4.919552E-07	140724
4.922769E-07	141024
4.918321E-07	141324
4.921018E-07	141624
4.916843E-07	141924
4.913655E-07	142224
4.915927E-07	142524
4.919200E-07	142824
4.917499E-07	143124
4.924041E-07	143426
4.919971E-07	143726
4.916805E-07	144026
4.918325E-07	144326
4.919142E-07	144626
4.920727E-07	144926
4.917611E-07	145226
4.926287E-07	145526
4.921199E-07	145826
4.920486E-07	146126
4.922408E-07	146426
4.917558E-07	146726
4.918359E-07	147026
4.919239E-07	147326
4.922533E-07	147626
4.923798E-07	147926
4.925761E-07	148226
4.920577E-07	148526
5.034889E-07	148826
5.390825E-07	149126
5.392689E-07	149426
5.395890E-07	149726
5.396399E-07	150026
5.397014E-07	150326
5.402059E-07	150627
5.400116E-07	150929
5.397457E-07	151227
5.394832E-07	151528
5.394587E-07	151827
5.397308E-07	152128
5.396533E-07	152427
5.400196E-07	152733
5.393770E-07	153033
5.398034E-07	153333
5.398951E-07	153633
5.403941E-07	153933
5.409225E-07	154233
5.407705E-07	154533
5.408126E-07	154833
5.408110E-07	155133
5.413673E-07	155433
5.405901E-07	155733
5.407128E-07	156033
5.409326E-07	156333
5.409397E-07	156633
5.407286E-07	156933
5.407517E-07	157233
5.409354E-07	157533
5.411260E-07	157833
5.408073E-07	158134
5.409550E-07	158434
5.413707E-07	158734
5.804137E-07	159034
5.843008E-07	159334
5.838588E-07	159634
5.842516E-07	159934
5.848872E-07	160234
5.848428E-07	160534
5.850974E-07	160834
5.847971E-07	161134
5.845311E-07	161434
5.843515E-07	161734
5.846204E-07	162034
5.847383E-07	162334
5.847818E-07	162634
5.846629E-07	162934
5.851612E-07	163234
5.849395E-07	163534
5.848096E-07	163834
5.849214E-07	164134
5.851037E-07	164434
5.848164E-07	164734
5.851776E-07	165034
5.859087E-07	165336
5.850048E-07	165636
5.847216E-07	165936
5.848514E-07	166236
5.847783E-07	166536
5.846894E-07	166836
5.850501E-07	167136
5.851516E-07	167436
5.851355E-07	167736
5.846627E-07	168036
5.851917E-07	168336
5.852703E-07	168636
6.076900E-07	168936
6.246390E-07	169236
6.252297E-07	169536
6.245914E-07	169836
6.244766E-07	170136
6.249461E-07	170436
6.250227E-07	170736
6.250187E-07	171036
6.248840E-07	171336
6.246913E-07	171636
6.246517E-07	171936
6.252388E-07	172236
6.245776E-07	172537
6.253286E-07	172837
6.254693E-07	173137
6.253305E-07	173437
6.255729E-07	173737
6.253369E-07	174037
6.250838E-07	174337
6.255053E-07	174637
6.253348E-07	174937
6.254187E-07	175237
6.258303E-07	175537
6.252853E-07	175837
6.254007E-07	176137
6.254139E-07	176437
6.253601E-07	176737
6.250348E-07	177037
6.255439E-07	177337
6.256765E-07	177637
6.256474E-07	177937
6.254758E-07	178237
6.252455E-07	178537
6.385332E-07	178837
6.734653E-07	179137
6.741324E-07	179437
6.741579E-07	179737
6.737808E-07	180040
6.737176E-07	180340
6.734687E-07	180640
6.739240E-07	180940
6.738733E-07	181240
6.743950E-07	181540
6.741355E-07	181840
6.736939E-07	182146
6.739727E-07	182446
6.738001E-07	182746
6.742242E-07	183046
6.747518E-07	183346
6.738938E-07	183646
6.741755E-07	183946
6.740636E-07	184246
6.740078E-07	184546
6.737319E-07	184846
6.740148E-07	185146
6.748954E-07	185446
6.742922E-07	185746
6.743379E-07	186046
6.739959E-07	186346
6.744265E-07	186646
6.740989E-07	186946
6.741744E-07	187247
6.749765E-07	187547
6.753464E-07	187847
6.751447E-07	188147
6.754477E-07	188447
6.765709E-07	188747
7.150043E-07	189047
7.189499E-07	189347
7.189992E-07	189647
7.192850E-07	189947
7.194788E-07	190247
7.197077E-07	190547
7.189549E-07	190847
7.193599E-07	191147
7.195044E-07	191447
7.192708E-07	191747
7.192526E-07	192047
7.189715E-07	192347
7.192095E-07	192647
7.190787E-07	192947
7.187191E-07	193247
7.189700E-07	193547
7.186567E-07	193847
7.194797E-07	194147
7.194761E-07	194447
7.197782E-07	194749
7.192714E-07	195049
7.196064E-07	195349
7.194710E-07	195649
7.194587E-07	195949
7.193527E-07	196249
7.196372E-07	196549
7.200313E-07	196849
7.196333E-07	197149
7.194744E-07	197449
7.200401E-07	197749
7.204354E-07	198049
7.199536E-07	198349
7.201207E-07	198649
7.464972E-07	198949
7.626340E-07	199249
7.630583E-07	199549
7.632220E-07	199849
7.636054E-07	200149
7.641374E-07	200449
7.638141E-07	200749
7.642554E-07	201049
7.634623E-07	201349
7.631393E-07	201649
7.632138E-07	201950
7.634284E-07	202250
7.636488E-07	202550
7.642277E-07	202850
7.638022E-07	203150
7.632779E-07	203450
7.631933E-07	203750
7.632823E-07	204050
7.640850E-07	204350
7.639119E-07	204650
7.641934E-07	204950
7.640597E-07	205250
7.649031E-07	205550
7.643725E-07	205850
7.643853E-07	206150
7.638737E-07	206450
7.640277E-07	206750
7.648119E-07	207050
7.645726E-07	207350
7.639069E-07	207650
7.650588E-07	207950
7.648058E-07	208250
7.643599E-07	208550
7.761058E-07	208850
8.081751E-07	209151
8.074477E-07	209451
8.076577E-07	209751
8.076944E-07	210051
8.081290E-07	210351
8.078514E-07	210651
8.082073E-07	210951
8.087277E-07	211251
8.087277E-07	211557
8.087478E-07	211857
8.085856E-07	212157
8.086287E-07	212457
8.086105E-07	212757
8.088741E-07	213057
8.090111E-07	213357
8.086688E-07	213657
8.090005E-07	213957
8.091278E-07	214257
8.089155E-07	214557
8.089755E-07	214857
8.091768E-07	215157
8.103698E-07	215457
8.088127E-07	215757
8.087371E-07	216057
8.087373E-07	216357
8.089484E-07	216659
8.088115E-07	216959
8.090439E-07	217259
8.088259E-07	217559
8.090194E-07	217859
8.086756E-07	218159
8.087987E-07	218459
8.106847E-07	218759
8.484292E-07	219059
8.524233E-07	219359
8.526228E-07	219659
8.525896E-07	219959
8.528204E-07	220259
8.532185E-07	220559
8.529675E-07	220859
8.545604E-07	221159
8.543661E-07	221459
8.542949E-07	221759
8.540822E-07	222059
8.545005E-07	222359
8.543383E-07	222659
8.541089E-07	222959
8.543717E-07	223259
8.540635E-07	223559
8.543932E-07	223860
8.541915E-07	224160
8.542722E-07	224460
8.539338E-07	224760
8.544188E-07	225060
8.552688E-07	225360
8.548024E-07	225660
8.540477E-07	225960
8.546481E-07	226260
8.548991E-07	226560
8.548888E-07	226860
8.543250E-07	227160
8.557518E-07	227460
8.546560E-07	227760
8.542593E-07	228060
8.545018E-07	228360
8.547549E-07	228660
8.812804E-07	228960
8.981906E-07	229260
8.988955E-07	229560
8.991907E-07	229860
8.989576E-07	230160
8.989651E-07	230460
8.990593E-07	230760
8.989511E-07	231060
8.987816E-07	231361
8.989483E-07	231661
8.990638E-07	231961
8.993497E-07	232261
8.991246E-07	232561
8.989767E-07	232861
8.988178E-07	233161
8.991935E-07	233461
8.991088E-07	233761
8.988128E-07	234061
8.987846E-07	234361
8.988418E-07	234661
8.984243E-07	234961
8.991854E-07	235261
9.002420E-07	235561
8.993784E-07	235861
8.991171E-07	236161
8.989918E-07	236461
8.994492E-07	236761
8.991989E-07	237061
8.990113E-07	237361
8.990860E-07	237661
9.000756E-07	237961
8.996095E-07	238261
8.993709E-07	238564
9.119366E-07	238864
9.436540E-07	239164
9.440195E-07	239464
9.439498E-07	239764
9.442767E-07	240064
9.438721E-07	240364
9.438538E-07	240664
9.443963E-07	240971
9.435814E-07	241271
9.438375E-07	241571
9.434208E-07	241871
9.438181E-07	242171
9.441094E-07	242471
9.438139E-07	242771
9.437846E-07	243071
9.438540E-07	243371
9.440851E-07	243671
9.437217E-07	243971
9.437241E-07	244271
9.440114E-07	244571
9.436877E-07	244871
9.441328E-07	245171
9.451256E-07	245471
9.440545E-07	245772
9.438594E-07	246072
9.450343E-07	246372
9.447467E-07	246672
9.441322E-07	246972
9.445439E-07	247272
9.446790E-07	247572
9.447760E-07	247872
9.446558E-07	248172
9.444404E-07	248472
9.475626E-07	248772
9.841630E-07	249072
9.886413E-07	249372
9.885944E-07	249672
9.890759E-07	249972
9.889200E-07	250272
9.886401E-07	250572
9.898142E-07	250872
9.892323E-07	251172
9.885596E-07	251472
9.889815E-07	251772
9.888923E-07	252072
9.885568E-07	252372
9.884960E-07	252672
9.891259E-07	252972
9.886529E-07	253273
9.892995E-07	253573
9.894038E-07	253873
9.886550E-07	254173
9.885205E-07	254473
9.904928E-07	254773
9.903488E-07	255073
9.908268E-07	255373
9.915557E-07	255673
9.910352E-07	255973
9.912102E-07	256273
9.906623E-07	256573
9.910796E-07	256873
9.905285E-07	257173
9.909198E-07	257473
9.905560E-07	257773
9.905572E-07	258073
9.906230E-07	258373
9.909635E-07	258673
1.015433E-06	258973
1.030127E-06	259273
1.029945E-06	259573
1.030301E-06	259873
1.030880E-06	260173
1.031019E-06	260475
1.031138E-06	260775
1.030989E-06	261075
1.031801E-06	261375
1.030801E-06	261675
1.030902E-06	261975
1.031491E-06	262275
1.032018E-06	262575
1.031489E-06	262875
1.031519E-06	263175
1.031586E-06	263475
1.031483E-06	263775
1.031468E-06	264075
1.032310E-06	264375
1.032538E-06	264675
1.031853E-06	264975
1.032574E-06	265275
1.032752E-06	265575
1.032075E-06	265875
1.032068E-06	266175
1.031827E-06	266475
1.032318E-06	266775
1.032032E-06	267075
1.031808E-06	267375
1.032205E-06	267676
1.031885E-06	267976
1.031756E-06	268276
1.032044E-06	268576
1.047358E-06	268876
1.079229E-06	269176
1.079161E-06	269476
1.079306E-06	269776
1.079686E-06	270076
1.078989E-06	270382
1.079957E-06	270682
1.079539E-06	270982
1.080224E-06	271282
1.081088E-06	271582
1.080815E-06	271882
1.080413E-06	272182
1.081380E-06	272482
1.080984E-06	272782
1.081262E-06	273082
1.081122E-06	273382
1.081157E-06	273682
1.081683E-06	273982
1.081841E-06	274282
1.081556E-06	274582
1.080801E-06	274882
1.081070E-06	275183
1.082837E-06	275483
1.081506E-06	275783
1.081380E-06	276083
1.081402E-06	276383
1.082000E-06	276683
1.081770E-06	276983
1.081551E-06	277283
1.081785E-06	277583
1.081969E-06	277883
1.081221E-06	278183
1.081430E-06	278483
1.085703E-06	278783
1.121556E-06	279083
1.125677E-06	279383
1.126481E-06	279683
1.126593E-06	279983
1.127656E-06	280283
1.127874E-06	280583
1.126744E-06	280883
1.127701E-06	281183
1.127895E-06	281483
1.127450E-06	281783
1.127735E-06	282083
1.127837E-06	282385
1.127681E-06	282685
1.128069E-06	282985
1.127085E-06	283285
1.127188E-06	283585
1.127283E-06	283885
1.126872E-06	284185
1.127042E-06	284485
1.126439E-06	284785
1.127104E-06	285085
1.127239E-06	285385
1.128243E-06	285685
1.126973E-06	285985
1.127072E-06	286285
1.127647E-06	286585
1.126907E-06	286885
1.127789E-06	287185
1.127955E-06	287485
1.127968E-06	287785
1.128818E-06	288085
1.129307E-06	288385
1.129610E-06	288685
1.154752E-06	288985
1.169591E-06	289285
1.170374E-06	289585
1.169634E-06	289886
1.169684E-06	290186
1.169872E-06	290486
1.170547E-06	290786
1.170158E-06	291086
1.170177E-06	291386
1.170238E-06	291686
1.170315E-06	291986
1.170114E-06	292286
1.170114E-06	292586
1.170391E-06	292886
1.169908E-06	293186
1.169791E-06	293486
1.170568E-06	293786
1.169774E-06	294086
1.170527E-06	294386
1.170710E-06	294686
1.170685E-06	294986
1.171078E-06	295286
1.171859E-06	295586
1.170665E-06	295886
1.170562E-06	296186
1.170837E-06	296486
1.171475E-06	296786
1.172347E-06	297089
1.171441E-06	297389
1.170701E-06	297689
1.171416E-06	297989
1.171259E-06	298289
1.171226E-06	298589
1.186215E-06	298889
1.215301E-06	299189
1.215423E-06	299489
1.215605E-06	299795
1.215543E-06	300095
1.216116E-06	300395
1.215832E-06	300695
1.215878E-06	300995
1.215897E-06	301295
1.215499E-06	301595
1.215623E-06	301895
1.215688E-06	302195
1.215582E-06	302495
1.215893E-06	302795
1.216144E-06	303095
1.216148E-06	303395
1.216069E-06	303695
1.217300E-06	303995
1.217083E-06	304297
1.216897E-06	304597
1.217086E-06	304897
1.217479E-06	305197
1.218854E-06	305497
1.216981E-06	305797
1.217292E-06	306097
1.217422E-06	306397
1.217456E-06	306697
1.218187E-06	306997
1.217351E-06	307297
1.217449E-06	307597
1.217728E-06	307897
1.218083E-06	308197
1.217528E-06	308497
1.221324E-06	308797
1.258149E-06	309097
1.261678E-06	309397
1.261606E-06	309697
1.261749E-06	309997
1.262103E-06	310297
1.262091E-06	310597
1.261697E-06	310897
1.261313E-06	311197
1.260916E-06	311497
1.262859E-06	311798
1.262458E-06	312098
1.262372E-06	312398
1.262229E-06	312698
1.262316E-06	312998
1.262176E-06	313298
1.262724E-06	313598
1.262772E-06	313898
1.263182E-06	314198
1.262819E-06	314498
1.262705E-06	314798
1.262058E-06	315098
1.261903E-06	315398
1.263980E-06	315698
1.262009E-06	315998
1.262420E-06	316298
1.262898E-06	316598
1.262448E-06	316898
1.262611E-06	317198
1.262438E-06	317498
1.262116E-06	317798
1.262060E-06	318098
1.262265E-06	318398
1.262214E-06	318698
1.289325E-06	318999
1.302782E-06	319299
1.303267E-06	319599
1.303215E-06	319899
1.302623E-06	320199
1.303470E-06	320499
1.303013E-06	320799
1.302923E-06	321099
1.303924E-06	321399
1.303752E-06	321699
1.305250E-06	321999
1.304730E-06	322299
1.304521E-06	322599
1.304892E-06	322899
1.305706E-06	323199
1.305802E-06	323499
1.305938E-06	323799
1.306002E-06	324099
1.305638E-06	324399
1.305621E-06	324699
1.305392E-06	324999
1.305750E-06	325299
1.306870E-06	325599
1.305472E-06	325899
1.304729E-06	326201
1.305028E-06	326501
1.305141E-06	326801
1.305162E-06	327101
1.306055E-06	327401
1.305730E-06	327701
1.306019E-06	328001
1.305859E-06	328301
1.305719E-06	328601
1.320916E-06	328901
1.350508E-06	329207
1.350518E-06	329507
1.350558E-06	329807
1.351020E-06	330107
1.351642E-06	330407
1.351817E-06	330707
1.351655E-06	331007
1.352126E-06	331307
1.351755E-06	331607
1.351604E-06	331907
1.351443E-06	332207
1.351544E-06	332507
1.351826E-06	332807
1.352325E-06	333107
1.351547E-06	333407
1.351788E-06	333708
1.350842E-06	334008
1.351351E-06	334308
1.351387E-06	334608
1.351426E-06	334908
1.351434E-06	335208
1.353038E-06	335508
1.353087E-06	335808
1.351776E-06	336108
1.352042E-06	336408
1.351625E-06	336708
1.351910E-06	337008
1.351966E-06	337308
1.352003E-06	337608
1.352008E-06	337908
1.351612E-06	338208
1.352270E-06	338508
1.356211E-06	338808
1.389685E-06	339108
1.392991E-06	339408
1.392790E-06	339708
1.393124E-06	340008
1.394621E-06	340308
1.394576E-06	340608
1.393877E-06	340909
1.393165E-06	341209
1.392931E-06	341509
1.393070E-06	341809
1.393128E-06	342109
1.392813E-06	342409
1.393196E-06	342709
1.393527E-06	343009
1.393932E-06	343309
1.393524E-06	343609
1.393966E-06	343909
1.393950E-06	344209
1.393789E-06	344509
1.393741E-06	344809
1.393349E-06	345109
1.393202E-06	345409
1.395961E-06	345709
1.394128E-06	346009
1.394576E-06	346309
1.394104E-06	346609
1.394566E-06	346909
1.394946E-06	347209
1.395807E-06	347509
1.393944E-06	347809
1.394937E-06	348109
1.394997E-06	348411
1.394374E-06	348711
1.424437E-06	349011
1.438173E-06	349311
1.438767E-06	349611
1.439466E-06	349911
1.439444E-06	350211
1.439266E-06	350511
1.439165E-06	350811
1.439630E-06	351111
1.439524E-06	351411
1.439867E-06	351711
1.440160E-06	352011
1.439931E-06	352311
1.440038E-06	352611
1.439423E-06	352911
1.439613E-06	353211
1.440022E-06	353511
1.439999E-06	353811
1.439578E-06	354111
1.440013E-06	354411
1.439910E-06	354711
1.440119E-06	355011
1.442410E-06	355311
1.444223E-06	355613
1.443825E-06	355913
1.442682E-06	356213
1.442297E-06	356513
1.441620E-06	356813
1.444942E-06	357113
1.442523E-06	357413
1.442782E-06	357713
1.443187E-06	358013
1.443302E-06	358313
1.443255E-06	358620
1.458322E-06	358920
1.482898E-06	359220
1.482946E-06	359520
1.482508E-06	359820
1.483304E-06	360120
1.483749E-06	360420
1.483120E-06	360720
1.483751E-06	361020
1.484174E-06	361320
1.483682E-06	361620
1.483322E-06	361920
1.483825E-06	362220
1.483643E-06	362520
1.485037E-06	362821
1.484441E-06	363121
1.484006E-06	363421
1.485248E-06	363721
1.485225E-06	364021
1.485033E-06	364321
1.484789E-06	364621
1.484550E-06	364921
1.485300E-06	365221
1.486727E-06	365521
1.485624E-06	365821
1.485110E-06	366121
1.495119E-06	366421
1.487744E-06	366721
1.489053E-06	367021
1.486231E-06	367321
1.486385E-06	367621
1.485807E-06	367921
1.484632E-06	368221
1.485437E-06	368521
1.488718E-06	368821
1.522640E-06	369121
1.525609E-06	369421
1.525733E-06	369721
1.525965E-06	370021
1.526211E-06	370323
1.527342E-06	370623
1.526329E-06	370923
1.526512E-06	371223
1.525973E-06	371523
1.525928E-06	371823
1.526627E-06	372123
1.526918E-06	372423
1.527727E-06	372723
1.528024E-06	373023
1.526726E-06	373323
1.527802E-06	373623
1.527252E-06	373923
1.526755E-06	374223
1.526644E-06	374523
1.527944E-06	374823
1.527581E-06	375123
1.527264E-06	375423
1.529272E-06	375723
1.527999E-06	376023
1.528043E-06	376323
1.527435E-06	376623
1.528679E-06	376923
1.528280E-06	377223
1.528197E-06	377524
1.528865E-06	377824
1.528846E-06	378124
1.529092E-06	378424
1.527963E-06	378724
1.560235E-06	379024
1.572747E-06	379324
1.572300E-06	379624
1.572452E-06	379924
