S121C	2025-05-22 16:53:05
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
1.609974E-06	372326
1.607020E-06	372626
1.607937E-06	372926
1.609447E-06	373226
1.610159E-06	373526
1.609930E-06	373826
1.609550E-06	374126
1.609193E-06	374426
1.608400E-06	374726
1.608382E-06	375026
1.609292E-06	375326
1.609519E-06	375626
1.609582E-06	375926
1.609405E-06	376226
1.609941E-06	376526
1.609683E-06	376826
1.608990E-06	377126
1.610692E-06	377428
1.608606E-06	377728
1.608642E-06	378028
1.609256E-06	378328
1.608787E-06	378628
1.608444E-06	378928
1.608719E-06	379228
1.608839E-06	379528
1.636955E-06	379828
1.658482E-06	380128
1.658277E-06	380428
1.658129E-06	380728
1.657985E-06	381028
1.657689E-06	381328
1.657516E-06	381628
1.657837E-06	381928
1.658388E-06	382228
1.658127E-06	382528
1.657948E-06	382828
1.658079E-06	383128
1.658378E-06	383428
1.658000E-06	383728
1.659000E-06	384028
1.659033E-06	384328
1.660411E-06	384628
1.658197E-06	384929
1.660112E-06	385229
1.660222E-06	385529
1.660102E-06	385829
1.659322E-06	386129
1.660489E-06	386429
1.660930E-06	386729
1.661842E-06	387029
1.661047E-06	387329
1.661693E-06	387629
1.667668E-06	387936
1.663381E-06	388236
1.662756E-06	388536
1.664152E-06	388836
1.662693E-06	389136
1.662743E-06	389436
1.677117E-06	389736
1.717405E-06	390036
1.717275E-06	390336
1.717621E-06	390636
1.717240E-06	390936
1.716921E-06	391236
1.716750E-06	391536
1.716550E-06	391836
1.716548E-06	392137
1.717828E-06	392437
1.717682E-06	392737
1.718203E-06	393037
1.719361E-06	393337
1.718008E-06	393637
1.717102E-06	393937
1.717154E-06	394237
1.716747E-06	394537
1.717310E-06	394837
1.717663E-06	395137
1.716093E-06	395437
1.716524E-06	395737
1.717045E-06	396037
1.716832E-06	396337
1.716664E-06	396637
1.716473E-06	396937
1.716775E-06	397237
1.716955E-06	397537
1.718172E-06	397837
1.718780E-06	398137
1.716294E-06	398437
1.717556E-06	398737
1.717506E-06	399037
1.718279E-06	399337
1.716667E-06	399638
1.760063E-06	399938
1.766410E-06	400238
1.766685E-06	400538
1.766818E-06	400838
1.767429E-06	401138
1.767415E-06	401438
1.767770E-06	401738
1.767734E-06	402038
1.768629E-06	402338
1.768679E-06	402638
1.769131E-06	402938
1.768907E-06	403238
1.768915E-06	403538
1.767977E-06	403838
1.769130E-06	404138
1.767712E-06	404438
1.768896E-06	404738
1.769089E-06	405038
1.768735E-06	405338
1.769491E-06	405638
1.768836E-06	405938
1.768353E-06	406238
1.769570E-06	406538
1.769613E-06	406840
1.769892E-06	407140
1.769371E-06	407440
1.770212E-06	407740
1.769544E-06	408040
1.769670E-06	408340
1.770796E-06	408640
1.773027E-06	408940
1.770261E-06	409240
1.770639E-06	409540
1.803706E-06	409840
1.825586E-06	410140
1.824499E-06	410440
1.824626E-06	410740
1.825659E-06	411040
1.825777E-06	411340
1.826318E-06	411640
1.826606E-06	411940
1.825431E-06	412240
1.825567E-06	412540
1.826292E-06	412840
1.827080E-06	413140
1.826790E-06	413440
1.826863E-06	413740
1.831937E-06	414042
1.826439E-06	414342
1.824884E-06	414642
1.825685E-06	414942
1.826551E-06	415242
1.826360E-06	415542
1.826747E-06	415842
1.827657E-06	416142
1.827063E-06	416442
1.825834E-06	416742
1.826665E-06	417042
1.821813E-06	417348
1.827484E-06	417648
1.827446E-06	417948
1.827622E-06	418248
1.827480E-06	418548
1.826846E-06	418848
1.826960E-06	419148
1.827160E-06	419448
1.839402E-06	419748
1.875913E-06	420048
1.875833E-06	420348
1.876326E-06	420648
1.876091E-06	420948
1.876680E-06	421248
1.876314E-06	421549
1.879087E-06	421849
1.880613E-06	422149
1.880579E-06	422449
1.879908E-06	422749
1.880020E-06	423049
1.879914E-06	423349
1.880491E-06	423649
1.880383E-06	423949
1.881012E-06	424249
1.880362E-06	424549
1.880641E-06	424849
1.881007E-06	425149
1.881056E-06	425449
1.881534E-06	425749
1.882703E-06	426049
1.882745E-06	426349
1.882689E-06	426649
1.883427E-06	426949
1.883177E-06	427249
1.883191E-06	427549
1.883770E-06	427849
1.883110E-06	428149
1.883575E-06	428449
1.883808E-06	428751
1.882574E-06	429051
1.882847E-06	429351
1.884336E-06	429651
1.927103E-06	429951
1.932961E-06	430251
1.932594E-06	430551
1.932527E-06	430851
1.932974E-06	431151
1.932434E-06	431451
1.932234E-06	431751
1.931529E-06	432051
1.931085E-06	432351
1.931412E-06	432651
1.932452E-06	432951
1.933616E-06	433251
1.933193E-06	433551
1.933329E-06	433851
1.932882E-06	434151
1.932641E-06	434451
1.933151E-06	434751
1.933592E-06	435051
1.933750E-06	435351
1.933440E-06	435651
1.933309E-06	435952
1.934487E-06	436252
1.934457E-06	436552
1.934603E-06	436852
1.935527E-06	437152
1.934537E-06	437452
1.934646E-06	437752
1.935154E-06	438052
1.934622E-06	438352
1.935625E-06	438652
1.936264E-06	438952
1.936668E-06	439252
1.936320E-06	439552
1.969664E-06	439852
1.991425E-06	440152
1.992111E-06	440452
1.991456E-06	440752
1.991873E-06	441052
1.992414E-06	441352
1.992141E-06	441652
1.992356E-06	441952
1.992749E-06	442252
1.992834E-06	442552
1.992775E-06	442852
1.992153E-06	443152
1.992317E-06	443453
1.991011E-06	443753
1.990963E-06	444053
1.991378E-06	444353
1.991345E-06	444653
1.992588E-06	444953
1.992775E-06	445253
1.993521E-06	445553
1.993034E-06	445853
1.992281E-06	446153
1.991464E-06	446453
1.984675E-06	446759
1.993035E-06	447059
1.993362E-06	447359
1.994374E-06	447659
1.993194E-06	447959
1.992742E-06	448259
1.992707E-06	448559
1.992282E-06	448859
1.993270E-06	449159
1.993871E-06	449459
2.009358E-06	449759
2.045188E-06	450059
2.043837E-06	450359
2.044920E-06	450661
2.044499E-06	450961
2.044352E-06	451261
2.045030E-06	451561
2.045331E-06	451861
2.045471E-06	452161
2.044814E-06	452461
2.044782E-06	452761
2.044688E-06	453061
2.046190E-06	453361
2.045384E-06	453661
2.046291E-06	453961
2.045918E-06	454261
2.045338E-06	454561
2.045086E-06	454861
2.046363E-06	455161
2.048261E-06	455461
2.048284E-06	455761
2.047183E-06	456061
2.046588E-06	456361
2.046940E-06	456661
2.047169E-06	456961
2.047332E-06	457261
2.047563E-06	457561
2.047231E-06	457861
2.045995E-06	458162
2.048366E-06	458462
2.048285E-06	458762
2.049422E-06	459062
2.050224E-06	459362
2.054627E-06	459662
2.100145E-06	459962
2.105837E-06	460262
2.105021E-06	460562
2.106584E-06	460862
2.107516E-06	461162
2.105122E-06	461462
2.105993E-06	461762
2.107657E-06	462062
2.108130E-06	462362
2.106974E-06	462662
2.107273E-06	462962
2.107867E-06	463262
2.108060E-06	463562
2.109206E-06	463862
2.108619E-06	464162
2.110361E-06	464462
2.108925E-06	464762
2.109593E-06	465062
2.108860E-06	465363
2.109438E-06	465663
2.107849E-06	465963
2.107601E-06	466263
2.107714E-06	466563
2.108122E-06	466863
2.108217E-06	467163
2.107676E-06	467463
2.107248E-06	467763
2.106942E-06	468063
2.107653E-06	468363
2.107520E-06	468663
2.107072E-06	468963
2.107094E-06	469263
2.108436E-06	469563
2.138325E-06	469863
2.158025E-06	470163
2.158831E-06	470463
2.159087E-06	470763
2.158511E-06	471063
2.159728E-06	471363
2.158305E-06	471663
2.159548E-06	471963
2.160328E-06	472263
2.157149E-06	472566
2.161466E-06	472866
2.161602E-06	473166
2.161182E-06	473466
2.162244E-06	473766
2.162412E-06	474066
2.162978E-06	474366
2.163453E-06	474666
2.163800E-06	474966
2.163971E-06	475266
2.163140E-06	475566
2.162844E-06	475866
2.160820E-06	476174
2.161107E-06	476473
2.161711E-06	476773
2.162169E-06	477073
2.161188E-06	477373
2.161606E-06	477673
2.162586E-06	477973
2.163418E-06	478273
2.163067E-06	478573
2.164553E-06	478873
2.166147E-06	479173
2.163883E-06	479473
2.179206E-06	479773
2.211877E-06	480074
2.215858E-06	480374
2.216400E-06	480674
2.216733E-06	480974
2.215682E-06	481274
2.215438E-06	481574
2.215568E-06	481874
2.215825E-06	482174
2.215181E-06	482474
2.215039E-06	482774
2.215625E-06	483074
2.215505E-06	483374
2.215053E-06	483674
2.215916E-06	483974
2.215212E-06	484274
2.215135E-06	484574
2.216034E-06	484874
2.216665E-06	485174
2.216414E-06	485474
2.215711E-06	485774
2.215147E-06	486074
2.215190E-06	486374
2.215790E-06	486674
2.215769E-06	486974
2.218509E-06	487275
2.215502E-06	487575
2.215040E-06	487875
2.214802E-06	488175
2.214651E-06	488475
2.216471E-06	488775
2.219581E-06	489075
2.219298E-06	489375
2.224203E-06	489675
2.272007E-06	489975
2.275717E-06	490275
2.276542E-06	490575
2.277277E-06	490875
2.276206E-06	491175
2.275708E-06	491475
2.276778E-06	491775
2.277259E-06	492075
2.277561E-06	492375
2.277194E-06	492675
2.277175E-06	492975
2.279339E-06	493275
2.279273E-06	493575
2.279289E-06	493875
2.280701E-06	494175
2.280404E-06	494475
2.281860E-06	494777
2.280453E-06	495077
2.280117E-06	495377
2.279926E-06	495677
2.280708E-06	495977
2.281092E-06	496277
2.280054E-06	496577
2.280347E-06	496877
2.280042E-06	497177
2.280736E-06	497477
2.281244E-06	497777
2.279789E-06	498077
2.280685E-06	498377
2.281415E-06	498677
2.279737E-06	498977
2.279885E-06	499277
2.279620E-06	499577
2.310954E-06	499877
2.329577E-06	500177
2.330327E-06	500477
2.330188E-06	500777
2.331823E-06	501077
2.331636E-06	501377
2.331190E-06	501677
2.331162E-06	501978
2.331408E-06	502278
2.331414E-06	502578
2.331624E-06	502878
2.332879E-06	503178
2.333554E-06	503478
2.333415E-06	503778
2.333804E-06	504078
2.334088E-06	504378
2.334144E-06	504678
2.335892E-06	504978
2.336954E-06	505278
2.341442E-06	505584
2.334911E-06	505884
2.335954E-06	506184
2.335164E-06	506484
2.334407E-06	506784
2.334493E-06	507084
2.332991E-06	507384
2.333128E-06	507684
2.333179E-06	507984
2.333692E-06	508284
2.333783E-06	508584
2.334137E-06	508884
2.333869E-06	509185
2.336002E-06	509485
2.354712E-06	509785
2.391913E-06	510085
2.391704E-06	510385
2.390518E-06	510685
2.391630E-06	510985
2.391307E-06	511285
2.391024E-06	511585
2.392937E-06	511885
2.393193E-06	512185
2.393601E-06	512485
2.393857E-06	512785
2.393561E-06	513085
2.396190E-06	513385
2.393905E-06	513685
2.394011E-06	513985
2.393261E-06	514285
2.393419E-06	514585
2.393111E-06	514885
2.394192E-06	515185
2.393012E-06	515485
2.393490E-06	515785
2.393788E-06	516085
2.393428E-06	516385
2.393621E-06	516687
2.390936E-06	516987
2.392078E-06	517287
2.392494E-06	517587
2.392875E-06	517887
2.392720E-06	518187
2.393110E-06	518487
2.394105E-06	518787
2.393769E-06	519087
2.394582E-06	519387
2.396507E-06	519687
2.442052E-06	519987
2.445745E-06	520287
2.445294E-06	520587
2.445146E-06	520887
2.444945E-06	521187
2.444677E-06	521487
2.445005E-06	521787
2.444986E-06	522087
2.445418E-06	522387
2.446722E-06	522687
2.446594E-06	522987
2.446837E-06	523287
2.450634E-06	523587
2.451220E-06	523888
2.449765E-06	524188
2.449643E-06	524488
2.449313E-06	524788
2.450438E-06	525088
2.450028E-06	525388
2.450150E-06	525688
2.449635E-06	525988
2.450206E-06	526288
2.449498E-06	526588
2.448551E-06	526888
2.449126E-06	527188
2.449030E-06	527488
2.450351E-06	527788
2.450370E-06	528088
2.450992E-06	528388
2.451005E-06	528688
2.450159E-06	528988
2.451581E-06	529288
2.450295E-06	529588
2.484362E-06	529888
2.503085E-06	530188
2.502644E-06	530488
2.502689E-06	530788
2.497862E-06	531091
2.503878E-06	531391
2.503346E-06	531691
2.504433E-06	531991
2.505026E-06	532291
2.505939E-06	532591
2.506511E-06	532891
2.506254E-06	533191
2.506529E-06	533491
2.504915E-06	533791
2.505409E-06	534091
2.505070E-06	534391
2.506460E-06	534691
2.520410E-06	534998
2.506350E-06	535298
2.505638E-06	535598
2.503868E-06	535898
2.505302E-06	536198
2.506501E-06	536498
2.506866E-06	536798
2.508000E-06	537098
2.508193E-06	537398
2.507486E-06	537698
2.506558E-06	537998
2.507371E-06	538298
2.508093E-06	538599
2.509070E-06	538899
2.510074E-06	539199
2.508906E-06	539499
2.529205E-06	539799
2.564296E-06	540099
2.566496E-06	540399
2.565481E-06	540699
2.566856E-06	540999
2.566513E-06	541299
2.565391E-06	541599
2.566150E-06	541899
2.565487E-06	542199
2.565011E-06	542499
2.566122E-06	542799
2.566288E-06	543099
2.566402E-06	543399
2.567402E-06	543699
2.567073E-06	543999
2.567783E-06	544299
2.568423E-06	544599
2.567710E-06	544899
2.568081E-06	545199
2.568629E-06	545499
2.570358E-06	545800
2.567966E-06	546100
2.570101E-06	546400
2.568551E-06	546700
2.568516E-06	547000
2.568840E-06	547300
2.568555E-06	547600
2.567750E-06	547900
2.568175E-06	548200
2.567563E-06	548500
2.568224E-06	548800
2.568371E-06	549100
2.569680E-06	549400
2.569391E-06	549700
2.616878E-06	550000
2.620317E-06	550300
2.620077E-06	550600
2.620142E-06	550900
2.619277E-06	551200
2.619468E-06	551500
2.621324E-06	551800
2.620612E-06	552100
2.621489E-06	552400
2.621565E-06	552700
2.622992E-06	553000
2.622018E-06	553302
2.623851E-06	553602
2.623855E-06	553902
2.623716E-06	554202
2.624303E-06	554502
2.624172E-06	554802
2.624331E-06	555102
2.624373E-06	555402
2.623727E-06	555702
2.626702E-06	556002
2.628564E-06	556302
2.627978E-06	556602
2.628092E-06	556902
2.628253E-06	557202
2.628704E-06	557502
2.628433E-06	557802
2.630105E-06	558102
2.629396E-06	558402
2.630512E-06	558702
2.630849E-06	559002
2.631208E-06	559302
2.631178E-06	559602
2.668796E-06	559902
2.686782E-06	560202
2.688133E-06	560503
2.685583E-06	560803
2.685757E-06	561103
2.686297E-06	561403
2.686200E-06	561703
2.687222E-06	562003
2.687601E-06	562303
2.685941E-06	562603
2.687440E-06	562903
2.687615E-06	563203
2.687893E-06	563503
2.687967E-06	563803
2.686787E-06	564103
2.681054E-06	564409
2.687286E-06	564709
2.688047E-06	565009
2.687561E-06	565309
2.688771E-06	565609
2.689084E-06	565909
2.690227E-06	566209
2.690307E-06	566509
2.690835E-06	566809
2.690543E-06	567109
2.690906E-06	567409
2.692683E-06	567711
2.691770E-06	568011
2.691625E-06	568311
2.690718E-06	568611
2.691444E-06	568911
2.689822E-06	569211
2.691362E-06	569511
2.707992E-06	569811
2.742684E-06	570111
2.742642E-06	570411
2.743038E-06	570711
2.742496E-06	571011
2.743446E-06	571311
2.742720E-06	571611
2.741733E-06	571911
2.742364E-06	572211
2.742192E-06	572511
2.743184E-06	572811
2.744111E-06	573111
2.745056E-06	573411
2.744792E-06	573711
2.746196E-06	574011
2.747487E-06	574311
2.746022E-06	574611
2.745223E-06	574911
2.745483E-06	575212
2.745672E-06	575512
2.746148E-06	575812
2.747526E-06	576112
2.746550E-06	576412
2.745707E-06	576712
2.748886E-06	577012
2.749681E-06	577312
2.748812E-06	577612
2.748953E-06	577912
2.750322E-06	578212
2.750222E-06	578512
2.748554E-06	578812
2.749888E-06	579112
2.749055E-06	579412
2.749577E-06	579712
2.799751E-06	580012
2.799914E-06	580312
2.800128E-06	580612
2.800155E-06	580912
2.801279E-06	581212
2.801646E-06	581512
2.800848E-06	581812
2.801533E-06	582112
2.804013E-06	582413
2.799666E-06	582713
2.802004E-06	583013
2.802093E-06	583313
2.800584E-06	583613
2.800607E-06	583913
2.801418E-06	584213
2.802952E-06	584513
2.803498E-06	584813
2.803274E-06	585113
2.803950E-06	585413
2.803720E-06	585713
2.803880E-06	586013
2.804995E-06	586313
2.805531E-06	586613
2.804454E-06	586913
2.804072E-06	587213
2.804310E-06	587513
2.805295E-06	587813
2.806731E-06	588113
2.807234E-06	588413
2.807893E-06	588713
2.810011E-06	589013
2.808740E-06	589313
2.812014E-06	589616
2.849715E-06	589916
2.865853E-06	590216
2.865472E-06	590516
2.866820E-06	590816
2.866759E-06	591116
2.866097E-06	591416
2.866583E-06	591716
2.865644E-06	592016
2.865491E-06	592316
2.865684E-06	592616
2.865381E-06	592916
2.866693E-06	593216
2.867364E-06	593516
2.864931E-06	593823
2.870333E-06	594123
2.870968E-06	594423
2.871263E-06	594723
2.871109E-06	595023
2.870278E-06	595323
2.870317E-06	595623
2.870120E-06	595923
2.869990E-06	596223
2.869415E-06	596523
2.869462E-06	596823
2.871059E-06	597124
2.870198E-06	597424
2.870283E-06	597724
2.870281E-06	598024
2.869553E-06	598324
2.868942E-06	598624
2.869961E-06	598924
2.871333E-06	599224
2.870747E-06	599524
2.890513E-06	599824
2.924508E-06	600124
2.923667E-06	600424
2.924212E-06	600724
2.924090E-06	601024
2.923490E-06	601324
2.924679E-06	601624
2.924112E-06	601924
2.924880E-06	602224
2.925957E-06	602524
2.924761E-06	602824
2.925917E-06	603124
2.926775E-06	603424
2.926627E-06	603724
2.926910E-06	604024
2.928109E-06	604326
2.928059E-06	604626
2.928105E-06	604926
2.928408E-06	605226
2.926992E-06	605526
2.926856E-06	605826
2.925565E-06	606126
2.926866E-06	606426
2.926923E-06	606726
2.926176E-06	607026
2.928804E-06	607326
2.929150E-06	607626
2.929368E-06	607926
2.929729E-06	608226
2.929947E-06	608526
2.929830E-06	608826
2.933720E-06	609126
2.930676E-06	609426
2.932439E-06	609726
2.987358E-06	610026
2.987434E-06	610326
2.986841E-06	610626
2.988349E-06	610926
2.988799E-06	611226
2.988320E-06	611526
2.987899E-06	611827
2.987472E-06	612127
2.986718E-06	612427
2.987789E-06	612727
2.988059E-06	613027
2.990274E-06	613327
2.991642E-06	613627
2.990595E-06	613927
2.987861E-06	614227
2.988266E-06	614527
2.988837E-06	614827
2.988795E-06	615127
2.989107E-06	615427
2.990138E-06	615727
2.989861E-06	616027
2.989692E-06	616327
2.989823E-06	616627
2.991975E-06	616927
2.993108E-06	617227
2.992827E-06	617527
2.993700E-06	617827
2.992844E-06	618127
2.993622E-06	618427
2.994133E-06	618727
2.993928E-06	619028
2.994711E-06	619328
2.995887E-06	619628
3.033664E-06	619928
3.048529E-06	620228
3.048091E-06	620528
3.047493E-06	620828
3.048607E-06	621128
3.048750E-06	621428
3.048289E-06	621728
3.047151E-06	622028
3.046953E-06	622328
3.047020E-06	622628
3.048174E-06	622928
3.048337E-06	623234
3.052979E-06	623534
3.054160E-06	623834
3.055389E-06	624134
3.054210E-06	624434
3.055864E-06	624734
3.056668E-06	625034
3.057632E-06	625334
3.055688E-06	625634
3.055796E-06	625934
3.056387E-06	626236
3.057151E-06	626536
3.058344E-06	626836
3.060254E-06	627136
3.061366E-06	627436
3.060008E-06	627736
3.060480E-06	628036
3.061369E-06	628336
3.061229E-06	628636
3.061613E-06	628936
3.061522E-06	629236
3.060719E-06	629536
3.079017E-06	629836
3.113767E-06	630136
3.114544E-06	630436
3.113712E-06	630736
3.114261E-06	631036
3.114756E-06	631336
3.113372E-06	631636
3.113191E-06	631936
3.113096E-06	632236
3.112551E-06	632536
3.111916E-06	632836
3.112290E-06	633136
3.115747E-06	633436
3.113066E-06	633737
3.113919E-06	634037
3.116048E-06	634337
3.116033E-06	634637
3.116404E-06	634937
3.117543E-06	635237
3.117599E-06	635537
3.117825E-06	635837
3.117489E-06	636137
3.118125E-06	636437
3.119171E-06	636737
3.118102E-06	637037
3.119187E-06	637337
3.119113E-06	637637
3.120372E-06	637937
3.120552E-06	638237
3.122405E-06	638537
3.122836E-06	638837
3.122600E-06	639137
3.123944E-06	639437
3.131206E-06	639737
3.182983E-06	640037
3.182487E-06	640337
3.183505E-06	640637
3.183603E-06	640938
3.181591E-06	641238
3.183036E-06	641538
3.181654E-06	641838
3.181838E-06	642138
3.181631E-06	642438
3.181271E-06	642738
3.180462E-06	643038
3.180144E-06	643338
3.181749E-06	643638
3.182885E-06	643938
3.182767E-06	644238
3.183772E-06	644538
3.183879E-06	644838
3.183889E-06	645138
3.184695E-06	645438
3.186242E-06	645738
3.186779E-06	646038
3.186744E-06	646338
3.186463E-06	646638
3.187048E-06	646938
3.188126E-06	647238
3.188858E-06	647538
3.189898E-06	647838
3.189744E-06	648138
3.193571E-06	648441
3.189484E-06	648741
3.189914E-06	649041
3.190220E-06	649341
3.189240E-06	649641
3.228381E-06	649941
3.243388E-06	650241
3.244246E-06	650541
3.242438E-06	650841
3.245402E-06	651141
3.245151E-06	651441
3.243413E-06	651741
3.243483E-06	652041
3.242227E-06	652341
3.236222E-06	652647
3.245585E-06	652947
3.246912E-06	653247
3.247751E-06	653547
3.250063E-06	653847
3.250933E-06	654147
3.251260E-06	654447
3.250422E-06	654747
3.248950E-06	655047
3.248034E-06	655347
3.249148E-06	655649
3.245643E-06	655949
3.247252E-06	656249
3.246555E-06	656549
3.249504E-06	656849
3.250850E-06	657149
3.250721E-06	657449
3.249408E-06	657749
3.248620E-06	658049
3.251143E-06	658349
3.250571E-06	658649
3.250343E-06	658949
3.251258E-06	659249
3.253216E-06	659549
3.277841E-06	659849
3.310597E-06	660149
3.312754E-06	660449
3.311835E-06	660749
3.312460E-06	661049
3.312100E-06	661349
3.313578E-06	661649
3.313938E-06	661949
3.314821E-06	662249
3.315611E-06	662549
3.314963E-06	662850
3.312805E-06	663150
3.312230E-06	663450
3.311125E-06	663750
3.311517E-06	664050
3.311549E-06	664350
3.313758E-06	664650
3.312071E-06	664950
3.312182E-06	665250
3.312769E-06	665550
3.311772E-06	665850
3.312419E-06	666150
3.311804E-06	666450
3.313643E-06	666750
3.313407E-06	667050
3.312372E-06	667350
3.312904E-06	667650
3.313646E-06	667950
3.315589E-06	668250
3.318304E-06	668550
3.321898E-06	668850
3.321394E-06	669150
3.317010E-06	669450
3.320225E-06	669750
3.371430E-06	670050
3.372995E-06	670351
3.372728E-06	670651
3.374470E-06	670951
3.370798E-06	671251
3.370575E-06	671551
3.369190E-06	671851
3.370052E-06	672151
3.374858E-06	672451
3.370831E-06	672751
3.372007E-06	673051
3.375229E-06	673351
3.375404E-06	673651
3.374660E-06	673951
3.371025E-06	674251
3.370637E-06	674551
3.369739E-06	674851
3.369289E-06	675151
3.370191E-06	675451
3.371809E-06	675751
3.371448E-06	676051
3.372523E-06	676351
3.372820E-06	676651
3.374092E-06	676951
3.375055E-06	677251
3.375154E-06	677553
3.374881E-06	677853
3.376133E-06	678153
3.377595E-06	678453
3.377971E-06	678753
3.377704E-06	679053
3.378663E-06	679353
3.377954E-06	679653
3.417204E-06	679953
3.430503E-06	680253
3.430790E-06	680553
3.430209E-06	680853
3.431847E-06	681153
3.435337E-06	681453
3.434206E-06	681753
3.426177E-06	682058
3.433603E-06	682358
3.432830E-06	682658
3.434474E-06	682958
3.433574E-06	683258
3.435077E-06	683558
3.435106E-06	683858
3.435573E-06	684158
3.437265E-06	684458
3.438660E-06	684759
3.439362E-06	685059
3.437574E-06	685359
3.439111E-06	685659
3.438237E-06	685959
3.438322E-06	686259
3.438549E-06	686559
3.438781E-06	686859
3.440158E-06	687159
3.440159E-06	687459
3.441001E-06	687759
3.439013E-06	688059
3.439157E-06	688359
3.438249E-06	688659
3.439962E-06	688959
3.440984E-06	689259
3.441442E-06	689559
3.468848E-06	689859
3.502900E-06	690159
3.506007E-06	690459
3.505723E-06	690759
3.508264E-06	691059
3.508194E-06	691359
3.508422E-06	691659
3.511330E-06	691959
3.510541E-06	692261
3.511193E-06	692561
3.510075E-06	692861
3.508939E-06	693161
3.510181E-06	693461
3.507473E-06	693761
3.507346E-06	694061
3.507502E-06	694361
3.509009E-06	694661
3.508144E-06	694961
3.509458E-06	695261
3.509787E-06	695561
3.510350E-06	695861
3.508877E-06	696161
3.507872E-06	696461
3.508791E-06	696761
3.508786E-06	697061
3.508587E-06	697361
3.508514E-06	697661
3.511811E-06	697961
3.513692E-06	698261
3.512973E-06	698561
3.512281E-06	698861
3.511609E-06	699161
3.511707E-06	699462
3.515513E-06	699762
3.566579E-06	700062
3.567932E-06	700362
3.567905E-06	700662
3.567731E-06	700962
3.565941E-06	701262
3.566591E-06	701562
3.566533E-06	701862
3.564925E-06	702162
3.566870E-06	702462
3.567467E-06	702762
3.568008E-06	703062
3.567981E-06	703362
3.567989E-06	703662
3.568490E-06	703962
3.570696E-06	704262
3.569030E-06	704562
3.568635E-06	704862
3.569318E-06	705162
3.569104E-06	705462
3.570597E-06	705762
3.569909E-06	706062
3.571825E-06	706362
3.573851E-06	706662
3.573077E-06	706965
3.573601E-06	707265
3.573684E-06	707565
3.576536E-06	707865
3.577337E-06	708165
3.576777E-06	708465
3.577351E-06	708765
3.576717E-06	709065
3.575824E-06	709365
3.574354E-06	709665
3.619328E-06	709965
3.632521E-06	710265
3.632157E-06	710565
3.633559E-06	710865
3.632768E-06	711165
3.621563E-06	711471
3.633504E-06	711773
3.634572E-06	712072
3.636704E-06	712373
3.635541E-06	712671
3.634671E-06	712973
3.636733E-06	713271
3.637392E-06	713573
3.638693E-06	713871
3.640303E-06	714173
3.640172E-06	714473
3.640081E-06	714773
3.640735E-06	715073
3.638922E-06	715373
3.638432E-06	715673
3.638787E-06	715973
3.640157E-06	716273
3.640073E-06	716573
3.639505E-06	716873
3.641066E-06	717173
3.641965E-06	717473
3.641416E-06	717773
3.644235E-06	718073
3.642524E-06	718373
3.641018E-06	718673
3.642480E-06	718973
3.643504E-06	719273
3.643597E-06	719573
3.666118E-06	719873
3.698061E-06	720173
3.699744E-06	720473
3.698914E-06	720773
3.699415E-06	721073
3.700480E-06	721374
3.699807E-06	721674
3.699724E-06	721974
3.699663E-06	722274
3.701933E-06	722574
3.702477E-06	722874
3.703954E-06	723174
3.703428E-06	723474
3.704127E-06	723774
3.705800E-06	724074
3.705112E-06	724374
3.705004E-06	724674
3.705162E-06	724974
3.705811E-06	725274
3.706713E-06	725574
3.705611E-06	725874
3.705216E-06	726174
3.704042E-06	726474
3.705492E-06	726774
3.704555E-06	727074
3.704379E-06	727374
3.703815E-06	727674
3.704669E-06	727974
3.704595E-06	728274
3.705811E-06	728574
3.705378E-06	728875
3.707855E-06	729175
3.708323E-06	729475
3.711933E-06	729775
3.761460E-06	730075
3.762420E-06	730375
3.762442E-06	730675
3.762563E-06	730975
3.762976E-06	731275
3.763747E-06	731575
3.765926E-06	731875
3.764506E-06	732175
3.766157E-06	732475
3.765248E-06	732775
3.764765E-06	733075
3.766920E-06	733375
3.766048E-06	733675
3.765428E-06	733975
3.763157E-06	734275
3.764671E-06	734575
3.763911E-06	734875
3.764387E-06	735175
3.765454E-06	735475
3.765098E-06	735775
3.765083E-06	736077
3.763332E-06	736377
3.763624E-06	736677
3.764476E-06	736977
3.765748E-06	737277
3.764867E-06	737577
3.766457E-06	737877
3.768539E-06	738177
3.767285E-06	738477
3.768312E-06	738777
3.768838E-06	739077
3.770240E-06	739377
3.767861E-06	739677
3.814995E-06	739977
3.829479E-06	740277
3.829921E-06	740577
3.832758E-06	740882
3.828364E-06	741182
3.829179E-06	741482
3.828483E-06	741782
3.829671E-06	742082
3.829380E-06	742382
3.836711E-06	742682
3.834408E-06	742982
3.841747E-06	743283
3.843058E-06	743583
3.830983E-06	743883
3.832438E-06	744183
3.834262E-06	744483
3.833101E-06	744783
3.834502E-06	745083
3.834815E-06	745383
3.836201E-06	745683
3.837542E-06	745983
3.839248E-06	746283
3.840930E-06	746583
3.840312E-06	746883
3.839582E-06	747183
3.839967E-06	747483
3.839200E-06	747783
3.838910E-06	748083
3.839178E-06	748383
3.839394E-06	748683
3.837813E-06	748983
3.837627E-06	749283
3.839802E-06	749583
3.861717E-06	749883
3.891562E-06	750183
3.891890E-06	750483
3.891244E-06	750785
3.890206E-06	751085
3.891073E-06	751385
3.891111E-06	751685
3.893865E-06	751985
3.893227E-06	752285
3.894908E-06	752585
