S121C	2025-05-22 16:30:50
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
5.029084E-07	177388
5.026531E-07	177688
5.025462E-07	177988
5.027473E-07	178288
5.032804E-07	178588
5.030882E-07	178888
5.026017E-07	179188
5.020391E-07	179488
5.039281E-07	179790
5.038354E-07	180090
5.033704E-07	180390
5.034968E-07	180690
5.032405E-07	180990
5.038223E-07	181290
5.051194E-07	181597
5.036620E-07	181897
5.043743E-07	182197
5.041837E-07	182497
5.048254E-07	182797
5.037373E-07	183097
5.027086E-07	183397
5.031438E-07	183697
5.026537E-07	183997
5.030875E-07	184297
5.048847E-07	184597
5.042369E-07	184897
5.179946E-07	185197
5.499247E-07	185497
5.502869E-07	185797
5.504685E-07	186097
5.496790E-07	186397
5.492779E-07	186697
5.493770E-07	186998
5.485106E-07	187298
5.489091E-07	187598
5.489764E-07	187898
5.495666E-07	188198
5.496254E-07	188498
5.496992E-07	188798
5.495816E-07	189098
5.493432E-07	189398
5.493333E-07	189698
5.500343E-07	189998
5.497096E-07	190298
5.500430E-07	190598
5.500708E-07	190898
5.497239E-07	191198
5.495584E-07	191498
5.500127E-07	191798
5.500550E-07	192098
5.517028E-07	192398
5.531487E-07	192698
5.542686E-07	192998
5.508401E-07	193298
5.500017E-07	193598
5.498347E-07	193898
5.498098E-07	194199
5.508086E-07	194499
5.548048E-07	194799
5.571706E-07	195099
5.932121E-07	195399
5.947154E-07	195699
5.924000E-07	195999
5.915938E-07	196299
5.920051E-07	196599
5.920734E-07	196899
5.920219E-07	197199
5.917644E-07	197499
5.918420E-07	197799
5.921761E-07	198099
5.926527E-07	198399
5.926114E-07	198699
5.934890E-07	198999
5.926476E-07	199299
5.928147E-07	199599
5.930682E-07	199899
5.924058E-07	200199
5.924180E-07	200499
5.923689E-07	200799
5.923939E-07	201099
5.925340E-07	201399
5.925860E-07	201701
5.919366E-07	202001
5.920851E-07	202301
5.918313E-07	202601
5.922448E-07	202901
5.934311E-07	203201
5.928490E-07	203501
5.919574E-07	203801
5.935125E-07	204101
5.931986E-07	204401
5.929757E-07	204701
5.952581E-07	205001
6.215170E-07	205301
6.380384E-07	205601
6.389690E-07	205901
6.384465E-07	206201
6.407227E-07	206501
6.396516E-07	206801
6.389931E-07	207101
6.386746E-07	207401
6.381744E-07	207701
6.395014E-07	208001
6.388009E-07	208301
6.389898E-07	208601
6.385118E-07	208902
6.384424E-07	209202
6.407180E-07	209502
6.406474E-07	209802
6.388966E-07	210102
6.385001E-07	210402
6.384400E-07	210702
6.376113E-07	211008
6.390437E-07	211308
6.390367E-07	211608
6.388833E-07	211908
6.382403E-07	212208
6.394275E-07	212508
6.407567E-07	212808
6.395471E-07	213108
6.387758E-07	213408
6.396165E-07	213708
6.383253E-07	214008
6.384766E-07	214308
6.389379E-07	214608
6.397543E-07	214908
6.539194E-07	215208
6.823862E-07	215508
6.821023E-07	215808
6.828610E-07	216109
6.827524E-07	216409
6.833272E-07	216709
6.824826E-07	217009
6.824060E-07	217309
6.824516E-07	217609
6.822547E-07	217909
6.825459E-07	218209
6.820961E-07	218509
6.823249E-07	218809
6.817394E-07	219109
6.822254E-07	219409
6.820866E-07	219709
6.821368E-07	220009
6.822548E-07	220309
6.819544E-07	220609
6.816044E-07	220909
6.817576E-07	221209
6.813765E-07	221509
6.818978E-07	221809
6.814976E-07	222109
6.815555E-07	222409
6.819426E-07	222709
6.814720E-07	223009
6.816435E-07	223309
6.824625E-07	223611
6.823778E-07	223911
6.844372E-07	224211
6.859984E-07	224511
6.831781E-07	224811
6.854614E-07	225111
7.250183E-07	225411
7.296298E-07	225711
7.285988E-07	226011
7.296387E-07	226311
7.298447E-07	226611
7.289941E-07	226911
7.285137E-07	227211
7.295240E-07	227511
7.293742E-07	227811
7.294916E-07	228111
7.292942E-07	228411
7.293687E-07	228711
7.292081E-07	229011
7.310931E-07	229311
7.289852E-07	229611
7.289956E-07	229911
7.290924E-07	230211
7.290973E-07	230511
7.288762E-07	230812
7.284688E-07	231112
7.287784E-07	231412
7.289341E-07	231712
7.296030E-07	232012
7.296808E-07	232312
7.306340E-07	232612
7.304423E-07	232912
7.316393E-07	233212
7.299938E-07	233512
7.294850E-07	233812
7.297223E-07	234112
7.293020E-07	234412
7.298449E-07	234712
7.302322E-07	235012
7.566863E-07	235312
7.717838E-07	235612
7.716308E-07	235912
7.714423E-07	236212
7.729025E-07	236512
7.721488E-07	236812
7.721222E-07	237112
7.734420E-07	237412
7.724807E-07	237712
7.719576E-07	238012
7.717149E-07	238315
7.719348E-07	238615
7.719239E-07	238915
7.721404E-07	239215
