S121C	2025-05-23 11:31:16
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
1.044056E-07	282495
1.043519E-07	282795
1.043054E-07	283095
1.046958E-07	283395
1.043366E-07	283695
1.040700E-07	283995
1.045785E-07	284295
1.073934E-07	284595
1.086511E-07	284895
1.081698E-07	285195
1.084084E-07	285495
1.082735E-07	285795
1.084757E-07	286095
1.084163E-07	286395
1.085027E-07	286695
1.083398E-07	286995
1.089778E-07	287295
1.083931E-07	287595
1.086651E-07	287895
1.084323E-07	288195
1.088025E-07	288495
1.083196E-07	288795
1.088074E-07	289095
1.089806E-07	289395
1.084201E-07	289696
1.088794E-07	289996
1.085913E-07	290296
1.088415E-07	290596
1.088321E-07	290896
1.083965E-07	291196
1.088176E-07	291496
1.085636E-07	291796
1.088018E-07	292096
1.085278E-07	292396
1.087202E-07	292696
1.086969E-07	292996
1.088800E-07	293296
1.085284E-07	293596
1.087943E-07	293896
1.084921E-07	294196
1.099844E-07	294496
1.115643E-07	294796
1.117864E-07	295096
1.115938E-07	295396
1.115616E-07	295696
1.117107E-07	295996
1.117909E-07	296296
1.123292E-07	296596
1.111890E-07	296899
1.119400E-07	297199
1.116310E-07	297499
1.115764E-07	297799
1.119491E-07	298099
1.116337E-07	298399
1.117104E-07	298699
1.118155E-07	298999
1.124373E-07	299299
1.077153E-07	299606
1.119298E-07	299906
1.118562E-07	300206
1.114950E-07	300506
1.118268E-07	300806
1.119464E-07	301106
1.113083E-07	301406
1.119243E-07	301706
1.112748E-07	302006
1.120179E-07	302306
1.119407E-07	302606
1.119399E-07	302906
1.118368E-07	303206
1.123364E-07	303506
1.119366E-07	303806
1.119673E-07	304106
1.116526E-07	304407
1.165248E-07	304707
1.161567E-07	305007
1.164308E-07	305307
1.164192E-07	305607
1.162237E-07	305907
1.157989E-07	306207
1.159575E-07	306507
1.163207E-07	306807
1.159315E-07	307107
1.159965E-07	307407
1.160949E-07	307707
1.161537E-07	308007
1.158439E-07	308307
1.157957E-07	308607
1.158255E-07	308907
1.159083E-07	309207
1.158521E-07	309507
1.159509E-07	309807
1.158199E-07	310107
1.157702E-07	310407
1.159462E-07	310707
1.158743E-07	311007
1.159463E-07	311307
1.156430E-07	311609
1.160990E-07	311909
1.162161E-07	312209
1.163734E-07	312509
1.160580E-07	312809
1.159728E-07	313109
1.162443E-07	313409
1.163946E-07	313709
1.159824E-07	314009
1.165255E-07	314309
1.190050E-07	314609
1.200413E-07	314909
1.199295E-07	315209
1.200802E-07	315509
1.198502E-07	315809
1.200208E-07	316109
1.200981E-07	316409
1.201784E-07	316709
1.200652E-07	317009
1.201094E-07	317309
1.197197E-07	317609
1.200433E-07	317909
1.198947E-07	318209
1.194726E-07	318509
1.207833E-07	318810
1.199705E-07	319110
1.198049E-07	319410
1.200352E-07	319710
1.196266E-07	320010
1.198895E-07	320310
1.201920E-07	320610
1.196688E-07	320910
1.197944E-07	321210
1.198838E-07	321510
1.197251E-07	321810
1.196999E-07	322110
1.200567E-07	322410
1.198177E-07	322710
1.199736E-07	323010
1.197427E-07	323310
1.195860E-07	323610
1.197310E-07	323910
1.195242E-07	324210
1.221402E-07	324510
1.243173E-07	324810
1.248518E-07	325110
1.244690E-07	325410
1.248216E-07	325710
1.247404E-07	326010
1.237406E-07	326311
1.245307E-07	326611
1.246894E-07	326911
1.246610E-07	327211
1.246723E-07	327511
1.244345E-07	327811
1.247390E-07	328111
1.243630E-07	328411
1.257004E-07	328711
1.255359E-07	329017
1.252127E-07	329317
1.249571E-07	329617
1.246569E-07	329917
1.248432E-07	330217
1.251980E-07	330517
1.245431E-07	330817
1.246806E-07	331117
1.245493E-07	331417
1.246536E-07	331717
1.244696E-07	332017
1.246282E-07	332317
1.247714E-07	332617
1.245916E-07	332917
1.242707E-07	333217
1.255817E-07	333519
1.243965E-07	333819
1.245937E-07	334119
1.250828E-07	334419
1.289163E-07	334719
1.286024E-07	335019
1.286101E-07	335319
1.286420E-07	335619
1.288761E-07	335919
1.287521E-07	336219
1.287976E-07	336519
1.290289E-07	336819
