section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432424895983,11.720657,7.692337,5.857468,0.011719,-0.523438,0.860352,2.407297018315429,-30.167736102063355,-18.871207046619258,0.95137619972229,-0.25333014130592346,0.06266079097986221,-0.16364818811416626
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432435561983,11.535645,7.93457,5.735397,0.011719,-0.522461,0.85791,2.4810707795295226,-30.072929545708348,-18.829740973649347,0.95160973072052,-0.2524588704109192,0.06305556744337082,-0.1634850800037384
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432446227983,11.295319,7.8125,5.552292,-0.013672,-0.521973,0.875977,2.5651715375001225,-29.98193536434379,-18.782166687969408,0.9518367648124695,-0.2516080141067505,0.06352861225605011,-0.16329187154769897
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432456877983,7.936478,7.871628,5.735397,-0.025391,-0.530273,0.921387,2.6505880590491984,-29.89452191461716,-18.732483056676923,0.9520570635795593,-0.2507863938808441,0.06401364505290985,-0.16308192908763885
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432467527983,6.046295,8.789062,6.162643,-0.038086,-0.53125,0.984863,2.748093077041919,-29.821492312290044,-18.67761175290479,0.9522446990013123,-0.2500704526901245,0.06460767984390259,-0.1628514528274536
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432478177983,5.800247,8.72612,7.017136,-0.067871,-0.537598,1.027832,2.856630977187928,-29.766609688664712,-18.61557615147085,0.9523943662643433,-0.24949447810649872,0.06530245393514633,-0.1625811606645584
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432488902983,6.288528,7.383347,8.176804,-0.07959,-0.554688,0.999023,3.0705922465746434,-29.654757565054215,-18.458399043101018,0.9527446627616882,-0.24835020303726196,0.06659413129091263,-0.16175566613674164
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432499629983,4.213333,5.861282,9.153366,-0.089355,-0.562012,1.079102,3.1682246072567737,-29.614168168415507,-18.36405424232859,0.9529115557670593,-0.2479293793439865,0.0671493262052536,-0.16118791699409485
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432510356983,3.541946,5.796432,10.49614,-0.114258,-0.562988,1.134277,3.2716012228285924,-29.576624179304922,-18.2574379850703,0.9530843496322632,-0.24753403663635254,0.06773050129413605,-0.1605292409658432
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432518307983,3.540039,4.699707,12.144089,-0.138672,-0.566895,1.185059,3.3752000882753603,-29.540608282120157,-18.141448367924124,0.9532655477523804,-0.2471577525138855,0.06829613447189331,-0.15979205071926117
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432526257983,4.823685,4.148483,13.242722,-0.134277,-0.580078,1.155273,3.4751795154154723,-29.50022570612933,-18.018372827026187,0.9534671306610107,-0.24675551056861877,0.0688118189573288,-0.1589875966310501
