S130VC	2025-03-26 15:08:13
value unit [W]	time unit [ms]
wavelength	524.000nm
range	AUTO
2.793653E-09	36348
2.775051E-09	36648
2.777172E-09	36948
2.781687E-09	37248
2.783404E-09	37548
2.773088E-09	37848
2.764405E-09	38148
2.786029E-09	38450
2.851684E-09	38750
2.847236E-09	39050
2.778509E-09	39350
2.766605E-09	39650
2.753519E-09	39950
2.710591E-09	40250
2.539718E-09	40550
2.613786E-09	40850
2.674575E-09	41150
2.740758E-09	41450
2.734993E-09	41750
3.321709E-08	42050
4.495132E-08	42350
4.480708E-08	42650
4.545717E-08	42950
4.564874E-08	43250
4.539589E-08	43550
4.555093E-08	43850
4.559365E-08	44150
4.550219E-08	44450
4.577316E-08	44750
4.614531E-08	45050
4.613613E-08	45350
4.613015E-08	45650
4.602463E-08	45952
4.618304E-08	46252
4.614350E-08	46552
4.633596E-08	46852
4.636539E-08	47152
4.670856E-08	47452
4.669260E-08	47752
4.657920E-08	48052
4.651905E-08	48352
4.616595E-08	48652
4.616283E-08	48952
4.564442E-08	49252
4.548474E-08	49552
4.587454E-08	49852
4.582174E-08	50152
4.604442E-08	50452
4.666313E-08	50752
4.681549E-08	51052
4.697759E-08	51352
4.641398E-08	51652
6.783066E-08	51952
1.011840E-07	52252
1.012120E-07	52552
1.011294E-07	52852
1.010121E-07	53152
1.010363E-07	53452
1.010035E-07	53755
1.007926E-07	54055
1.007489E-07	54355
1.007799E-07	54655
1.007007E-07	54955
1.005784E-07	55255
1.012855E-07	55555
1.011102E-07	55855
1.010172E-07	56155
1.010625E-07	56455
1.007016E-07	56755
1.009695E-07	57055
1.010167E-07	57355
1.007873E-07	57655
1.007638E-07	57955
1.007776E-07	58255
1.004171E-07	58555
1.002766E-07	58855
1.002149E-07	59155
1.001552E-07	59455
9.991582E-08	59755
9.976426E-08	60055
9.985013E-08	60355
9.945308E-08	60655
9.923479E-08	60955
9.946027E-08	61255
9.959577E-08	61557
1.039738E-07	61857
1.523581E-07	62157
1.533291E-07	62457
1.531278E-07	62757
1.531883E-07	63070
1.530604E-07	63370
1.530916E-07	63670
1.530476E-07	63970
1.529911E-07	64271
1.533326E-07	64571
1.533046E-07	64870
1.528358E-07	65170
1.527278E-07	65470
1.526565E-07	65770
1.525137E-07	66070
1.525665E-07	66371
1.524487E-07	66670
1.525974E-07	66970
1.526518E-07	67270
1.522343E-07	67570
1.520063E-07	67870
1.518399E-07	68170
1.518313E-07	68470
1.518985E-07	68770
1.518188E-07	69073
1.516864E-07	69373
1.514278E-07	69673
1.514831E-07	69973
1.516639E-07	70273
1.518405E-07	70573
1.519128E-07	70873
1.517430E-07	71173
1.517726E-07	71473
1.515642E-07	71773
2.114318E-07	72230
2.107892E-07	72530
2.105218E-07	72830
2.106227E-07	73130
2.103123E-07	73430
2.100142E-07	73730
2.096597E-07	74030
2.098848E-07	74330
2.101724E-07	74630
2.098906E-07	74930
2.100667E-07	75230
2.101730E-07	75530
2.098843E-07	75830
2.097119E-07	76130
2.099142E-07	76430
2.103636E-07	76730
2.113183E-07	77033
2.112536E-07	77333
2.112450E-07	77633
2.109177E-07	77933
2.109048E-07	78233
2.103718E-07	78533
2.100450E-07	78833
2.099602E-07	79133
2.100658E-07	79433
2.100152E-07	79733
2.101678E-07	80033
2.104725E-07	80333
2.098984E-07	80633
2.088222E-07	80933
2.086700E-07	81233
2.078362E-07	81533
2.093841E-07	81833
2.608297E-07	82133
2.628938E-07	82433
2.624396E-07	82733
2.623272E-07	83033
2.619362E-07	83333
2.613271E-07	83633
2.625394E-07	83933
2.622996E-07	84233
2.622759E-07	84535
2.624809E-07	84835
2.618570E-07	85135
2.615416E-07	85435
2.620818E-07	85735
2.617672E-07	86035
2.620385E-07	86335
2.619206E-07	86635
2.623000E-07	86935
2.625578E-07	87235
2.620394E-07	87535
2.626795E-07	87835
2.630522E-07	88135
2.627697E-07	88435
2.629151E-07	88735
2.628884E-07	89035
2.630265E-07	89335
2.628948E-07	89635
2.625506E-07	89935
2.627757E-07	90235
2.632894E-07	90535
2.640955E-07	90835
2.637758E-07	91135
2.640824E-07	91435
2.639083E-07	91735
3.042342E-07	92035
3.252196E-07	92337
3.245798E-07	92637
3.244741E-07	92938
3.252596E-07	93237
3.241115E-07	93538
3.247260E-07	93837
3.250378E-07	94151
3.245462E-07	94451
3.240887E-07	94751
3.238735E-07	95051
3.239585E-07	95351
3.238074E-07	95651
3.232429E-07	95951
3.236349E-07	96251
3.233615E-07	96551
3.227201E-07	96851
3.230244E-07	97151
3.236753E-07	97451
3.231888E-07	97751
3.228649E-07	98051
3.221778E-07	98351
3.224646E-07	98651
3.227278E-07	98951
3.232352E-07	99251
3.231227E-07	99551
3.226848E-07	99851
3.229964E-07	100153
3.235273E-07	100453
3.232708E-07	100753
3.226625E-07	101053
3.224855E-07	101353
3.225337E-07	101653
3.437117E-07	101953
3.783274E-07	102253
3.791012E-07	102553
3.790659E-07	102853
3.790531E-07	103153
3.797750E-07	103453
3.796104E-07	103753
3.786388E-07	104053
3.786301E-07	104353
3.788402E-07	104653
3.784077E-07	104953
3.781365E-07	105253
3.784072E-07	105553
3.785509E-07	105853
3.787574E-07	106153
3.793190E-07	106453
3.793073E-07	106753
3.792130E-07	107053
3.791526E-07	107356
3.792798E-07	107656
3.791941E-07	107956
3.794980E-07	108256
3.801752E-07	108556
3.800069E-07	108856
3.786890E-07	109156
3.792015E-07	109456
3.786440E-07	109756
3.789866E-07	110056
3.789831E-07	110356
3.789115E-07	110656
3.790366E-07	110956
3.786456E-07	111256
3.792658E-07	111556
3.836270E-07	111856
4.352823E-07	112156
4.365650E-07	112456
4.352626E-07	112756
4.368306E-07	113056
4.370561E-07	113356
4.363117E-07	113656
4.358332E-07	113956
4.358059E-07	114256
4.356152E-07	114558
4.356498E-07	114858
4.362982E-07	115158
4.368557E-07	115458
4.366084E-07	115758
4.365425E-07	116058
4.360148E-07	116358
4.365133E-07	116658
4.365812E-07	116958
4.365976E-07	117258
4.362351E-07	117558
4.318826E-07	117858
4.339078E-07	118158
4.355864E-07	118458
4.348462E-07	118758
4.351438E-07	119058
4.359507E-07	119358
4.361208E-07	119658
4.362317E-07	119958
4.364372E-07	120258
4.357425E-07	120558
4.353594E-07	120858
4.354517E-07	121158
4.356711E-07	121458
4.356699E-07	121758
4.814690E-07	122060
4.988202E-07	122360
5.000655E-07	122660
4.998446E-07	122960
4.996283E-07	123260
4.991843E-07	123560
4.995167E-07	123873
4.993915E-07	124173
4.989265E-07	124473
4.988954E-07	124773
4.988306E-07	125073
4.990366E-07	125373
4.983596E-07	125673
4.983248E-07	125973
4.977316E-07	126273
4.987819E-07	126573
4.980297E-07	126873
4.985547E-07	127173
4.985578E-07	127473
4.989594E-07	127773
4.987384E-07	128073
4.988497E-07	128373
4.987095E-07	128673
4.985759E-07	128973
4.988692E-07	129276
4.982679E-07	129576
4.987639E-07	129876
4.982227E-07	130176
4.985807E-07	130476
4.979540E-07	130776
4.980937E-07	131076
4.977115E-07	131376
4.983443E-07	131676
5.242182E-07	131976
5.565165E-07	132276
5.565517E-07	132576
5.566035E-07	132876
5.563063E-07	133176
5.562687E-07	133476
5.563825E-07	133776
5.558405E-07	134076
5.564916E-07	134376
5.555416E-07	134676
5.550932E-07	134976
5.548930E-07	135276
5.557536E-07	135576
5.553683E-07	135876
5.545453E-07	136176
5.542810E-07	136476
5.544471E-07	136778
5.550016E-07	137078
5.554612E-07	137378
5.556547E-07	137678
5.556295E-07	137978
5.550327E-07	138278
5.555235E-07	138578
5.559881E-07	138878
5.555327E-07	139178
5.558495E-07	139478
5.559046E-07	139778
5.557202E-07	140078
5.559326E-07	140378
5.560395E-07	140678
5.564313E-07	140978
5.560026E-07	141278
5.558215E-07	141578
5.650336E-07	141878
6.187061E-07	142178
6.199560E-07	142478
6.191726E-07	142778
6.197370E-07	143078
6.194258E-07	143378
6.196053E-07	143678
6.190215E-07	143980
6.191369E-07	144281
6.188560E-07	144580
6.195026E-07	144880
6.188791E-07	145180
6.192406E-07	145480
6.190428E-07	145780
6.191954E-07	146080
6.186123E-07	146380
6.192944E-07	146681
6.195370E-07	146980
6.192832E-07	147280
6.200822E-07	147581
6.198199E-07	147880
6.195168E-07	148180
6.196217E-07	148480
6.191852E-07	148781
6.156692E-07	149080
6.178645E-07	149380
6.189192E-07	149680
6.194639E-07	149980
6.194150E-07	150280
6.200792E-07	150580
6.198014E-07	150880
6.191324E-07	151183
6.180951E-07	151483
6.192588E-07	151783
6.653092E-07	152083
6.777840E-07	152383
6.776925E-07	152683
6.771473E-07	152983
6.774999E-07	153296
6.776775E-07	153596
6.777461E-07	153896
6.760005E-07	154196
6.766500E-07	154496
6.772264E-07	154796
6.772082E-07	155096
6.768212E-07	155396
6.768066E-07	155696
6.770508E-07	155996
6.767095E-07	156296
6.769204E-07	156596
6.770370E-07	156896
6.780591E-07	157196
6.778439E-07	157496
6.775572E-07	157796
6.781961E-07	158096
6.774583E-07	158396
6.778178E-07	158698
6.772573E-07	158998
6.773602E-07	159298
6.772638E-07	159598
6.757563E-07	159898
6.765246E-07	160198
6.758816E-07	160498
6.762610E-07	160798
6.771972E-07	161098
6.772386E-07	161398
6.772389E-07	161698
7.059631E-07	161998
7.359588E-07	162298
7.362100E-07	162598
7.355591E-07	162898
7.364154E-07	163198
7.373452E-07	163498
7.376100E-07	163798
7.372378E-07	164098
7.368600E-07	164398
7.364329E-07	164698
7.358278E-07	164998
7.358137E-07	165298
7.361967E-07	165598
7.363251E-07	165900
7.363652E-07	166200
7.360162E-07	166500
7.359515E-07	166800
7.361871E-07	167100
7.361834E-07	167400
7.360064E-07	167700
7.361467E-07	168000
7.359329E-07	168300
7.358975E-07	168600
7.355936E-07	168900
7.351353E-07	169200
7.356040E-07	169500
7.359020E-07	169800
7.360721E-07	170100
7.359914E-07	170400
7.361004E-07	170700
7.357512E-07	171000
7.354029E-07	171300
7.347746E-07	171600
7.478837E-07	171900
7.993981E-07	172200
8.006053E-07	172500
8.004064E-07	172800
8.005990E-07	173103
8.003356E-07	173403
8.012800E-07	173703
8.013808E-07	174003
8.005568E-07	174303
8.006072E-07	174603
8.004741E-07	174903
8.003982E-07	175203
8.001460E-07	175503
8.001499E-07	175803
7.999198E-07	176103
7.999782E-07	176403
7.986134E-07	176703
7.994346E-07	177003
7.986630E-07	177303
7.986112E-07	177603
7.990249E-07	177903
7.995196E-07	178203
7.996539E-07	178503
7.996870E-07	178803
7.996816E-07	179103
7.997631E-07	179403
7.997133E-07	179703
7.980497E-07	180003
7.966102E-07	180303
7.987788E-07	180605
8.005623E-07	180905
8.003181E-07	181205
7.997085E-07	181505
8.005993E-07	181805
8.496896E-07	182105
8.583039E-07	182405
8.588763E-07	182718
8.586689E-07	183018
8.587712E-07	183318
8.595274E-07	183618
8.597404E-07	183918
8.595427E-07	184218
8.594025E-07	184518
8.593211E-07	184818
8.596090E-07	185118
8.588894E-07	185418
8.582638E-07	185718
8.578936E-07	186018
8.580388E-07	186318
8.573377E-07	186618
8.583302E-07	186918
8.581331E-07	187218
8.580508E-07	187518
8.577965E-07	187821
8.581273E-07	188121
8.575277E-07	188421
8.579777E-07	188721
8.586329E-07	189021
8.591589E-07	189321
8.592709E-07	189621
8.593488E-07	189921
8.589452E-07	190221
8.594923E-07	190521
8.586911E-07	190821
8.590899E-07	191121
8.593156E-07	191421
8.582181E-07	191721
8.948865E-07	192021
9.245024E-07	192321
9.242833E-07	192621
9.240654E-07	192921
9.235970E-07	193221
9.223157E-07	193521
9.231226E-07	193821
9.224287E-07	194121
9.228543E-07	194421
9.242314E-07	194721
9.249637E-07	195021
9.272292E-07	195323
9.271754E-07	195623
9.273002E-07	195923
9.270740E-07	196223
9.270721E-07	196523
9.259196E-07	196823
9.275112E-07	197123
9.278517E-07	197423
9.285267E-07	197723
9.281138E-07	198023
9.278389E-07	198323
9.268400E-07	198623
9.274396E-07	198923
9.282968E-07	199223
9.291828E-07	199523
9.287878E-07	199823
9.289278E-07	200123
9.285700E-07	200423
9.284014E-07	200723
9.290269E-07	201023
9.286101E-07	201323
9.278893E-07	201623
9.417634E-07	201923
9.864752E-07	202223
9.877338E-07	202526
9.873568E-07	202826
9.876487E-07	203126
9.868431E-07	203426
9.869320E-07	203726
9.864908E-07	204026
9.864792E-07	204326
9.866543E-07	204626
9.872043E-07	204926
9.872443E-07	205226
9.874259E-07	205526
9.877385E-07	205826
9.873901E-07	206126
9.871570E-07	206426
9.856615E-07	206726
9.868389E-07	207026
9.869232E-07	207326
9.867081E-07	207626
9.879025E-07	207926
9.876234E-07	208226
9.882011E-07	208526
9.883023E-07	208826
9.888272E-07	209126
9.890495E-07	209426
9.887503E-07	209728
9.890366E-07	210028
9.885410E-07	210328
9.885454E-07	210628
9.879365E-07	210928
9.858860E-07	211228
9.858456E-07	211528
9.866689E-07	211828
1.047571E-06	212141
1.052809E-06	212441
1.053250E-06	212741
1.054396E-06	213041
1.053649E-06	213341
1.054349E-06	213641
1.054847E-06	213941
1.054631E-06	214241
1.054892E-06	214541
1.054697E-06	214841
1.054340E-06	215141
1.053415E-06	215441
1.053214E-06	215741
1.052953E-06	216041
1.052996E-06	216341
1.053325E-06	216641
1.051724E-06	216941
1.052893E-06	217243
1.054282E-06	217543
1.053514E-06	217844
1.053860E-06	218143
1.054443E-06	218443
1.054338E-06	218743
1.054028E-06	219043
1.053239E-06	219344
1.053117E-06	219643
1.054600E-06	219943
1.054584E-06	220243
1.055578E-06	220543
1.055885E-06	220843
1.055301E-06	221143
1.054824E-06	221444
1.053105E-06	221743
1.090939E-06	222043
1.114852E-06	222343
1.115180E-06	222643
1.114870E-06	222943
1.114244E-06	223243
1.114504E-06	223543
1.115013E-06	223843
1.115160E-06	224143
1.114925E-06	224447
1.116279E-06	224746
1.116218E-06	225047
1.115779E-06	225346
1.115419E-06	225647
1.114940E-06	225946
1.115563E-06	226247
1.115314E-06	226546
1.113160E-06	226847
1.114810E-06	227146
1.114466E-06	227447
1.115195E-06	227746
1.115346E-06	228047
1.116323E-06	228346
1.116287E-06	228647
1.117257E-06	228946
1.117207E-06	229247
1.116225E-06	229546
1.116202E-06	229847
