S130VC	2025-02-18 15:44:34
value unit [W]	time unit [ms]
wavelength	385.000nm
range	AUTO
1.105932E-03	86199
1.105212E-03	86499
1.106242E-03	86799
1.104314E-03	87099
1.106504E-03	87399
1.105776E-03	87699
1.102595E-03	87999
1.105982E-03	88299
1.105428E-03	88599
1.103683E-03	88899
1.105304E-03	89199
1.103398E-03	89499
1.105223E-03	89799
1.104911E-03	90099
1.101241E-03	90399
1.105207E-03	90699
1.104395E-03	90999
1.102667E-03	91299
1.104481E-03	91599
1.102481E-03	91899
1.104735E-03	92199
1.103370E-03	92499
1.100795E-03	92799
1.104749E-03	93099
1.102801E-03	93399
1.104002E-03	93701
1.103095E-03	94001
1.102431E-03	94301
1.102420E-03	94601
1.103785E-03	94901
1.100028E-03	95201
1.100556E-03	95514
1.103611E-03	95814
1.101480E-03	96114
1.101860E-03	96414
1.100997E-03	96714
1.101836E-03	97014
1.102477E-03	97314
1.100872E-03	97614
1.100084E-03	97914
1.101946E-03	98214
1.100930E-03	98514
1.100051E-03	98814
1.100978E-03	99114
1.100831E-03	99414
1.100902E-03	99714
1.100161E-03	100014
1.099133E-03	100314
1.100155E-03	100614
1.100340E-03	100914
1.099043E-03	101216
1.098679E-03	101516
1.099842E-03	101816
1.099636E-03	102116
1.099278E-03	102416
1.097940E-03	102716
1.099412E-03	103016
1.098762E-03	103316
1.097633E-03	103616
1.098309E-03	103916
1.098676E-03	104216
1.098181E-03	104516
1.098544E-03	104816
1.096669E-03	105116
1.097348E-03	105416
1.098034E-03	105716
1.096155E-03	106016
1.097424E-03	106316
1.097430E-03	106616
1.096913E-03	106916
1.097358E-03	107216
1.095409E-03	107516
1.096524E-03	107816
1.096371E-03	108116
1.095158E-03	108416
1.095277E-03	108719
1.096826E-03	109019
1.094866E-03	109319
1.096170E-03	109619
1.094759E-03	109919
1.094164E-03	110219
1.095943E-03	110519
1.093910E-03	110819
1.094113E-03	111119
1.095048E-03	111419
1.093521E-03	111719
1.094856E-03	112019
1.093469E-03	112319
1.093062E-03	112619
1.094432E-03	112919
1.093011E-03	113219
1.093023E-03	113519
1.092919E-03	113819
1.092730E-03	114119
1.092691E-03	114419
1.092449E-03	114719
1.092374E-03	115019
1.092124E-03	115319
1.092071E-03	115619
1.091883E-03	115921
1.091738E-03	116221
1.091631E-03	116521
1.091537E-03	116821
1.091355E-03	117121
1.091223E-03	117421
1.091097E-03	117721
1.090900E-03	118021
1.090804E-03	118321
1.090583E-03	118621
1.090477E-03	118921
1.090784E-03	119221
1.090154E-03	119521
1.089687E-03	119821
1.090970E-03	120121
1.089464E-03	120421
1.089651E-03	120721
1.090569E-03	121021
1.089260E-03	121321
1.090796E-03	121621
1.089045E-03	121921
1.088607E-03	122221
1.090460E-03	122521
1.088464E-03	122821
1.089388E-03	123123
1.089572E-03	123423
1.089446E-03	123723
1.088888E-03	124023
1.088414E-03	124323
1.088644E-03	124623
1.088982E-03	124923
1.092749E-03	125237
1.087372E-03	125537
1.089181E-03	125837
1.088077E-03	126137
1.087105E-03	126437
1.088877E-03	126737
1.087602E-03	127037
1.088791E-03	127337
1.087968E-03	127637
1.086696E-03	127937
1.088498E-03	128237
1.087369E-03	128537
1.086620E-03	128837
1.087797E-03	129137
1.087883E-03	129437
1.087498E-03	129737
1.086927E-03	130037
1.086820E-03	130337
1.086485E-03	130639
1.086733E-03	130939
1.085754E-03	131239
1.087094E-03	131539
1.086625E-03	131839
1.087565E-03	132139
1.086230E-03	132439
1.085162E-03	132739
1.087059E-03	133039
1.086250E-03	133339
1.085571E-03	133639
1.085894E-03	133939
1.086621E-03	134239
1.086412E-03	134539
1.085505E-03	134839
1.085104E-03	135139
1.085872E-03	135439
1.086552E-03	135739
1.084405E-03	136039
1.084550E-03	136339
1.086846E-03	136639
1.084874E-03	136939
1.084646E-03	137239
1.085201E-03	137539
1.085101E-03	137841
1.084553E-03	138141
1.084778E-03	138441
1.084548E-03	138741
1.084673E-03	139041
1.085475E-03	139341
1.083521E-03	139641
1.083608E-03	139941
1.084956E-03	140241
1.084745E-03	140541
1.083585E-03	140841
1.082582E-03	141141
1.084965E-03	141441
1.084410E-03	141741
1.082905E-03	142041
1.083250E-03	142341
1.083997E-03	142641
1.084667E-03	142941
