Stimuli
"se,1000,45,6,1,0"
"se,1000,50,6,1,0"
"se,1000,55,6,1,0"
"se,1000,69,6,1,0"
"se,1000,65,6,1,0"
"se,1000,45,6,0,1"
"se,1000,50,6,0,1"
"se,1000,55,6,0,1"
"se,1000,60,6,0,1"
"se,1000,65,6,0,1"
"se,1000,100,6,0,0"


