Stimuli
"se,1500,45,4,1,0"
"se,1500,50,4,1,0"
"se,1500,55,4,1,0"
"se,1500,60,4,1,0"
"se,1500,65,4,1,0"
"se,1500,45,4,0,1"
"se,1500,50,4,0,1"
"se,1500,55,4,0,1"
"se,1500,60,4,0,1"
"se,1500,65,4,0,1"
"se,1500,100,4,0,0"


